VCP0.32,VCP0.71,VCP1.18,HCP0.32,HCP0.71,HCP1.18,VCP0.32_inph,VCP0.71_inph,VCP1.18_inph,HCP0.32_inph,HCP0.71_inph,HCP1.18_inph,plot,name,block
18.34,21.08,28.64,23.35,39.39,56.93,3.43,3.8,5.0,3.67,4.2,6.68,165,var50,3
23.57,31.32,44.23,25.67,44.61,65.42,3.46,4.38,7.81,3.8,4.41,7.1,165,var50,3
30.79,48.28,72.58,27.31,48.59,70.0,3.56,5.03,9.65,3.74,4.47,7.48,165,var50,3
21.0,23.99,30.2,19.53,29.68,36.71,3.4,3.76,4.91,3.76,3.94,4.66,166,var10,3
18.65,19.19,22.39,21.88,32.41,41.41,3.42,3.56,3.92,3.76,4.06,5.03,166,var10,3
16.13,17.97,21.03,21.78,31.34,38.58,3.43,3.53,3.89,3.73,3.88,4.74,166,var10,3
15.8,15.4,18.31,18.08,25.95,32.38,3.58,3.84,3.96,3.78,4.03,4.77,167,var28,3
14.32,15.29,18.18,20.87,22.76,29.64,3.46,3.58,3.82,3.72,3.99,4.75,167,var28,3
15.14,15.78,18.3,16.27,23.95,30.61,3.4,3.52,3.77,3.78,3.99,4.73,167,var28,3
15.83,16.12,18.25,16.99,22.52,28.91,3.45,3.56,3.82,3.77,4.17,4.87,168,var71,3
16.94,14.87,17.42,22.29,24.98,29.24,3.43,3.53,3.76,3.73,3.97,4.61,168,var71,3
16.34,15.0,17.72,17.94,23.05,30.06,3.46,3.54,3.74,3.7,4.06,4.62,168,var71,3
18.31,17.33,20.02,17.47,24.59,28.54,3.38,3.5,3.73,3.68,3.89,4.43,169,var35,3
16.47,15.22,18.77,15.77,22.61,26.68,3.37,3.56,3.76,3.7,3.84,4.34,169,var35,3
18.36,16.38,18.59,17.3,23.5,27.17,3.37,3.54,3.79,3.74,3.82,4.32,169,var35,3
16.54,14.22,16.26,15.41,19.89,23.68,3.39,3.52,3.71,3.69,3.86,4.33,170,var44,3
19.97,15.61,16.62,15.02,21.05,23.69,3.38,3.51,3.74,3.67,3.91,4.46,170,var44,3
17.66,15.2,17.39,15.56,19.87,23.96,3.44,3.58,3.76,3.71,3.86,4.33,170,var44,3
17.78,17.02,20.4,17.85,23.74,27.15,3.39,3.5,3.73,3.69,3.86,4.51,171,var0,3
18.01,18.1,20.73,19.12,25.66,30.87,3.42,3.5,3.74,3.72,3.87,4.56,171,var0,3
18.52,18.27,21.54,23.76,27.53,31.67,3.38,3.44,3.68,3.64,3.84,4.63,171,var0,3
16.86,16.55,20.14,18.66,25.95,31.77,3.34,3.52,3.68,3.69,3.91,4.79,172,var9,3
15.9,16.26,20.47,17.68,25.87,32.97,3.37,3.55,3.74,3.73,3.98,4.98,172,var9,3
18.23,17.74,22.0,19.72,28.42,36.6,3.31,3.57,3.93,3.69,4.04,5.15,172,var9,3
23.57,33.15,49.92,23.85,39.87,57.35,3.4,3.96,6.37,3.76,4.29,6.43,173,var52,3
30.14,47.2,72.01,23.28,40.84,61.0,3.4,4.36,7.81,3.77,4.37,6.7,173,var52,3
32.83,50.86,73.77,22.62,38.5,53.75,3.43,4.42,7.93,3.76,4.34,6.34,173,var52,3
20.57,22.4,29.56,21.13,32.02,42.4,3.35,3.71,4.52,3.69,4.01,4.84,174,var56,3
20.38,21.9,27.28,25.55,37.85,47.13,3.34,3.51,4.11,3.69,3.99,5.1,174,var56,3
19.94,20.89,26.22,24.73,35.01,45.16,3.32,3.51,3.76,3.66,3.99,4.92,174,var56,3
17.74,20.2,25.42,21.13,31.76,40.48,3.35,3.47,3.61,3.71,3.92,4.83,175,var67,3
15.92,18.47,24.06,20.3,30.13,37.55,3.4,3.51,3.64,3.65,3.88,4.94,175,var67,3
18.89,19.81,24.27,19.06,27.97,36.82,3.3,3.34,3.5,3.68,3.9,4.71,175,var67,3
14.92,16.13,20.46,15.72,22.72,28.94,3.33,3.49,3.63,3.74,3.9,4.52,176,var23,3
15.39,14.84,18.13,15.5,21.66,27.7,3.35,3.51,3.66,3.71,3.94,4.55,176,var23,3
14.42,12.87,16.86,14.06,20.55,25.67,3.32,3.58,3.68,3.68,3.85,4.41,176,var23,3
14.49,14.19,17.06,15.68,22.64,26.88,3.38,3.54,3.75,3.71,3.89,4.58,177,var17,3
16.15,13.96,17.66,14.42,22.09,27.75,3.36,3.61,3.75,3.7,3.91,4.59,177,var17,3
15.45,16.04,19.32,15.98,24.13,31.81,3.37,3.54,3.72,3.7,4.01,4.73,177,var17,3
17.01,17.35,23.29,23.37,32.55,42.69,3.35,3.42,3.6,3.62,3.96,5.43,178,var27,3
19.82,20.4,25.51,22.96,34.08,46.14,3.33,3.55,3.99,3.73,4.12,5.69,178,var27,3
20.97,21.19,26.37,24.53,38.58,50.38,3.32,3.59,4.15,3.7,4.21,5.95,178,var27,3
28.48,32.49,42.22,29.59,49.82,70.92,3.35,4.01,5.89,3.76,4.53,7.39,179,var53,3
23.45,27.15,35.86,24.57,41.4,56.33,3.32,3.88,5.54,3.71,4.29,6.14,179,var53,3
21.25,23.96,31.38,21.88,32.62,40.57,3.33,3.95,5.82,3.69,4.07,5.11,179,var53,3
18.83,18.03,20.95,20.98,29.92,38.89,3.32,3.53,3.9,3.74,3.98,4.8,180,var47,3
17.35,17.53,20.29,19.58,28.34,36.84,3.32,3.49,3.69,3.68,3.9,4.66,180,var47,3
18.91,18.55,22.03,20.7,28.99,36.32,3.35,3.51,3.66,3.69,3.92,4.73,180,var47,3
17.9,15.51,20.48,18.47,26.22,33.59,3.3,3.49,3.58,3.71,3.91,4.6,181,var12,3
16.14,15.97,19.35,17.24,25.24,31.21,3.31,3.47,3.59,3.7,3.88,4.6,181,var12,3
20.13,10.62,18.87,16.53,24.91,30.69,3.48,3.41,3.46,3.68,3.82,4.58,181,var12,3
19.12,19.03,21.82,19.88,25.69,30.42,3.3,3.44,3.62,3.66,3.82,4.48,182,var7,3
17.61,17.97,20.55,17.96,25.35,30.21,3.35,3.45,3.6,3.68,3.85,4.43,182,var7,3
19.24,17.06,19.39,16.38,24.48,29.26,3.32,3.45,3.48,3.7,3.8,4.32,182,var7,3
16.86,15.31,17.28,16.49,21.57,25.23,3.33,3.52,3.65,3.68,3.88,4.33,183,var59,3
16.63,14.74,16.43,16.39,21.64,26.52,3.33,3.49,3.65,3.7,3.85,4.35,183,var59,3
16.65,14.84,16.54,16.24,21.69,26.02,3.31,3.48,3.64,3.69,3.88,4.35,183,var59,3
17.58,17.36,19.91,15.96,23.04,27.61,3.33,3.45,3.67,3.72,3.86,4.31,184,var66,3
18.53,17.93,20.57,17.64,23.3,30.09,3.31,3.49,3.7,3.71,3.92,4.41,184,var66,3
17.67,17.38,20.38,18.82,25.96,30.39,3.32,3.46,3.74,3.66,3.82,4.44,184,var66,3
18.92,18.86,22.59,16.71,24.35,32.53,3.37,3.54,3.78,3.64,3.84,4.37,185,var57,3
18.54,19.07,22.4,16.29,24.54,31.88,3.34,3.51,3.75,3.67,3.87,4.33,185,var57,3
19.45,19.4,21.54,18.2,24.92,29.74,3.37,3.52,3.77,3.67,3.83,4.3,185,var57,3
19.02,19.43,22.63,19.33,25.92,30.09,3.35,3.49,3.67,3.71,3.83,4.31,186,var15,3
18.83,19.49,23.12,21.33,26.19,29.76,3.33,3.48,3.68,3.7,3.88,4.36,186,var15,3
17.48,18.24,21.74,17.72,24.48,28.97,3.36,3.49,3.69,3.75,3.93,4.38,186,var15,3
17.59,17.29,20.09,18.82,23.16,26.13,3.37,3.38,3.43,3.65,3.85,4.48,187,var49,3
19.07,18.34,20.12,19.05,24.83,27.18,3.31,3.43,3.63,3.69,3.84,4.33,187,var49,3
18.1,18.17,20.08,17.44,24.24,26.33,3.32,3.43,3.5,3.72,3.83,4.21,187,var49,3
17.36,16.15,19.84,17.7,23.92,26.58,3.3,3.38,3.34,3.67,3.75,4.31,188,var65,3
16.91,16.79,19.75,17.87,22.42,25.82,3.33,3.34,3.45,3.68,3.75,4.37,188,var65,3
17.63,17.65,20.51,15.68,23.26,27.57,3.32,3.48,3.72,3.73,3.87,4.44,188,var65,3
17.36,16.85,20.38,16.08,23.38,29.72,3.33,3.51,3.8,3.75,3.89,4.47,189,var26,3
15.88,15.42,18.92,14.54,22.18,28.45,3.37,3.52,3.73,3.68,3.91,4.51,189,var26,3
17.59,16.19,20.12,15.79,25.44,32.59,3.3,3.51,3.7,3.65,3.92,4.6,189,var26,3
19.54,18.18,21.4,19.23,26.91,33.19,3.28,3.53,3.79,3.72,4.02,4.8,190,var6,3
17.7,18.75,21.97,18.65,27.34,33.98,3.37,3.52,3.79,3.77,4.01,4.87,190,var6,3
18.66,18.54,22.15,18.05,28.07,36.4,3.31,3.49,3.71,3.77,4.05,5.07,190,var6,3
20.41,21.68,27.57,22.74,35.38,48.22,3.33,3.66,4.41,3.72,4.22,5.96,191,var16,3
19.07,21.99,27.68,24.52,38.22,52.45,3.32,3.67,4.6,3.76,4.3,6.3,191,var16,3
21.44,24.54,32.56,23.91,38.9,53.65,3.35,3.71,5.06,3.76,4.35,6.84,191,var16,3
32.67,48.38,70.7,21.02,29.65,35.49,3.45,4.68,8.87,3.74,4.11,4.94,192,var33,3
26.75,37.89,53.08,18.21,25.97,32.44,3.44,4.35,7.25,3.74,3.95,4.4,192,var33,3
21.08,25.86,33.17,18.9,26.37,31.82,3.41,3.91,5.39,3.74,3.92,4.52,192,var33,3
21.48,28.27,40.01,16.26,23.69,30.09,3.42,4.09,6.12,3.64,3.9,4.36,193,var5,3
21.16,25.56,33.16,19.27,28.7,35.65,3.39,3.91,5.26,3.71,3.87,4.55,193,var5,3
17.69,20.01,25.37,19.16,29.89,38.88,3.38,3.73,4.45,3.7,3.96,4.75,193,var5,3
17.77,18.49,22.94,21.55,32.27,40.73,3.37,3.47,3.71,3.7,3.9,4.91,194,var14,3
19.77,20.69,25.78,22.65,31.31,39.35,3.35,3.52,3.76,3.71,3.96,4.78,194,var14,3
18.64,20.8,26.12,19.31,31.97,40.49,3.36,3.51,3.8,3.75,4.04,4.85,194,var14,3
18.57,17.75,22.27,20.36,26.53,32.99,3.31,3.52,3.74,3.76,4.01,4.65,195,var69,3
18.67,19.14,21.85,18.41,27.15,32.51,3.33,3.49,3.73,3.78,3.98,4.56,195,var69,3
18.68,18.92,22.08,19.25,26.16,33.36,3.32,3.52,3.74,3.71,3.98,4.58,195,var69,3
17.71,17.23,20.49,19.54,25.59,31.67,3.36,3.52,3.8,3.72,3.96,4.48,196,var46,3
15.91,14.93,19.23,16.1,24.0,29.55,3.32,3.54,3.81,3.67,3.88,4.42,196,var46,3
16.54,15.62,20.35,16.96,24.16,29.53,3.34,3.59,4.0,3.68,3.86,4.42,196,var46,3
19.16,17.36,20.16,15.94,22.69,26.87,3.3,3.48,3.62,3.77,3.83,4.44,197,var62,3
17.42,16.14,19.26,17.07,24.53,27.75,3.28,3.35,3.46,3.71,3.82,4.31,197,var62,3
17.16,16.25,19.57,17.98,22.59,28.04,3.32,3.44,3.56,3.68,3.85,4.34,197,var62,3
17.17,16.1,19.01,18.08,25.12,28.99,3.3,3.45,3.64,3.74,3.89,4.35,198,var38,3
18.21,17.4,19.36,18.15,25.57,28.78,3.32,3.51,3.68,3.74,3.84,4.34,198,var38,3
18.36,17.07,19.85,19.44,23.72,27.08,3.33,3.46,3.64,3.69,3.81,4.44,198,var38,3
17.99,18.95,21.81,18.61,25.79,32.2,3.41,3.64,3.89,3.75,3.91,4.38,199,var24,3
18.9,18.88,22.33,19.28,28.03,32.81,3.38,3.52,3.72,3.7,3.86,4.58,199,var24,3
19.68,19.19,23.73,18.93,26.69,31.1,3.3,3.5,3.65,3.78,3.87,4.33,199,var24,3
17.24,16.37,20.11,17.94,25.51,31.22,3.34,3.56,3.78,3.72,3.88,4.39,200,var21,3
16.38,17.37,21.04,18.91,25.5,30.57,3.37,3.52,3.8,3.77,3.94,4.45,200,var21,3
18.97,17.95,21.68,16.51,25.7,32.0,3.35,3.55,3.82,3.76,3.93,4.53,200,var21,3
18.86,19.14,23.03,18.12,23.63,30.16,3.36,3.53,3.76,3.7,3.92,4.47,201,var37,3
20.01,18.84,22.01,17.98,24.01,29.21,3.35,3.52,3.8,3.73,3.88,4.37,201,var37,3
18.57,17.28,20.82,16.84,24.66,31.37,3.35,3.55,3.84,3.74,3.9,4.36,201,var37,3
40.96,39.74,41.66,42.1,40.28,40.55,3.34,3.45,3.71,3.71,3.81,4.32,202,var70,3
45.1,40.44,41.04,44.46,41.61,38.95,3.27,3.45,3.65,3.69,3.71,4.33,202,var70,3
41.91,39.98,39.97,41.03,41.1,39.99,3.33,3.45,3.7,3.75,3.82,4.36,202,var70,3
19.84,19.97,23.63,20.64,27.17,31.18,3.32,3.49,3.69,3.68,3.84,4.29,203,var13,3
20.35,19.34,22.74,18.85,25.08,29.63,3.31,3.45,3.7,3.79,3.94,4.41,203,var13,3
18.74,18.89,22.77,18.68,25.48,30.92,3.34,3.48,3.68,3.75,3.87,4.36,203,var13,3
100.15,37.58,19.94,63.65,29.71,30.16,2.69,2.67,3.68,3.37,3.62,4.09,204,var1,3
-14.42,23.59,21.9,17.17,23.57,28.12,3.52,3.09,3.43,3.75,3.89,4.37,204,var1,3
17.22,17.64,20.39,17.01,24.44,28.31,3.31,3.41,3.51,3.76,3.81,4.35,204,var1,3
17.84,16.87,20.7,16.14,23.54,29.07,3.36,3.6,3.94,3.77,3.94,4.42,205,var45,3
15.15,15.69,18.78,14.94,22.21,26.94,3.38,3.53,3.79,3.71,3.9,4.37,205,var45,3
17.04,15.61,19.35,15.1,22.34,27.54,3.33,3.53,3.78,3.76,3.89,4.38,205,var45,3
17.56,17.24,21.52,15.68,24.94,30.16,3.33,3.51,3.71,3.81,3.96,4.53,206,var19,3
17.31,17.38,21.88,17.62,24.8,30.17,3.34,3.53,3.79,3.75,3.96,4.46,206,var19,3
20.27,19.14,23.09,20.8,27.91,33.34,3.27,3.49,3.76,3.71,3.91,4.46,206,var19,3
19.67,20.57,25.17,20.03,29.11,35.82,3.29,3.49,3.77,3.76,3.97,4.57,207,var48,3
18.57,21.18,25.45,19.5,28.51,35.94,3.33,3.5,3.78,3.74,3.94,4.51,207,var48,3
19.86,21.18,26.42,20.51,29.97,36.75,3.35,3.55,3.75,3.77,3.98,4.57,207,var48,3
17.76,18.77,24.37,18.54,26.89,34.84,3.32,3.51,3.7,3.66,3.92,4.57,208,var30,3
18.49,21.29,26.13,20.97,30.06,37.85,3.34,3.46,3.72,3.7,3.97,4.71,208,var30,3
18.51,19.76,23.28,19.9,29.1,35.13,3.34,3.51,3.81,3.73,3.94,4.65,208,var30,3
19.69,21.44,26.04,21.73,28.36,34.34,3.35,3.56,3.78,3.72,3.92,4.48,209,var4,3
20.64,21.86,27.07,20.13,30.61,38.07,3.31,3.47,3.76,3.85,3.99,4.6,209,var4,3
18.2,20.44,26.36,20.2,28.91,36.56,3.35,3.52,3.77,3.71,3.91,4.54,209,var4,3
17.86,21.62,27.0,20.64,30.5,37.01,3.42,3.58,3.87,3.79,3.98,4.62,210,var55,3
19.93,21.26,25.91,20.95,30.64,38.05,3.34,3.57,3.89,3.71,3.97,4.57,210,var55,3
17.89,20.64,26.22,19.08,28.97,37.47,3.36,3.54,3.83,3.71,3.97,4.57,210,var55,3
18.82,18.9,23.12,17.7,26.08,30.28,3.31,3.51,3.78,3.78,3.93,4.52,211,var36,3
17.59,17.23,21.72,17.63,23.56,29.06,3.32,3.5,3.73,3.7,3.91,4.48,211,var36,3
17.17,16.71,21.46,16.32,24.14,30.67,3.33,3.5,3.79,3.75,3.94,4.43,211,var36,3
17.47,16.86,20.38,15.53,23.11,29.39,3.37,3.56,3.84,3.75,3.94,4.4,212,var8,3
16.06,16.75,20.34,15.2,22.85,29.6,3.38,3.55,3.87,3.74,3.94,4.42,212,var8,3
18.42,17.61,20.81,16.68,24.7,31.41,3.31,3.51,3.89,3.71,3.86,4.38,212,var8,3
20.28,18.95,21.31,17.64,24.26,27.85,3.33,3.53,3.81,3.71,3.87,4.47,213,var41,3
17.46,17.31,20.22,16.8,24.71,29.46,3.33,3.42,3.62,3.71,3.8,4.39,213,var41,3
17.38,17.35,20.3,32.01,23.75,27.77,3.32,3.44,3.55,3.7,3.79,4.24,213,var41,3
19.26,19.32,22.94,19.74,25.84,31.04,3.33,3.43,3.63,3.7,3.9,4.37,214,var18,3
19.05,19.11,22.54,19.66,27.41,32.32,3.32,3.54,3.8,3.8,3.94,4.44,214,var18,3
19.31,19.52,23.31,20.05,28.06,33.45,3.32,3.53,3.79,3.75,3.92,4.41,214,var18,3
19.67,20.39,24.46,20.15,30.48,35.26,3.36,3.57,3.75,3.73,3.92,4.42,215,var29,3
20.12,21.29,25.09,23.11,30.98,36.41,3.33,3.49,3.71,3.77,3.92,4.41,215,var29,3
20.93,22.49,25.72,21.86,32.61,37.86,3.35,3.49,3.75,3.73,3.84,4.41,215,var29,3
16.58,17.09,20.91,17.36,25.33,31.17,3.39,3.55,3.82,3.81,3.96,4.42,216,var63,3
17.19,17.11,21.18,17.45,26.29,33.49,3.4,3.58,3.86,3.75,3.93,4.4,216,var63,3
18.99,17.8,21.71,17.52,24.86,30.16,3.37,3.51,3.79,3.71,3.87,4.4,216,var63,3
