x,y,VCP1.48f10000h1,VCP2.82f10000h1,VCP4.49f10000h1,HCP1.48f10000h1,HCP2.82f10000h1,HCP4.49f10000h1
468120.204081633,468786.734693878,20.7076143886731,24.277207598971,21.2380339201511,16.0525096156649,16.1745539140891,20.7863449679561
468123.673469388,468786.734693878,17.7449827852991,20.7129553722144,21.5085275897192,13.2443795490301,17.0660764543492,22.3800331244482
468127.142857143,468786.734693878,15.3873063266014,17.783671260221,21.2471168788982,13.8129384990288,18.4165704183083,25.0850928296027
468130.612244898,468786.734693878,17.9680975252349,20.5442617318549,23.8927974354661,14.4929821720263,18.3537270481118,23.4423468621471
468134.081632653,468786.734693878,25.447063841539,26.2183326998799,28.4053672103095,15.8405582541764,19.178086837281,22.9907123199204
468137.551020408,468786.734693878,27.363060080256,28.6054070590998,30.4652008325371,17.6154020365636,20.5663338599449,23.7877168934854
468141.020408163,468786.734693878,25.9861727049333,28.2751685409041,30.0439175838989,19.2792142443938,21.690890402096,24.8215195704423
468144.489795918,468786.734693878,27.2507693446244,30.6912741518891,34.0606268591617,22.8454465583563,23.1130761552518,23.4798384701931
468147.959183674,468786.734693878,33.482525086972,28.6478066726894,34.2931811067783,24.540307992882,25.6081572103321,25.994547933576
468151.428571429,468786.734693878,37.1949483386867,27.7426338600261,36.8495743567577,26.2821574136793,27.2056137607696,27.5756290375997
468154.897959184,468786.734693878,44.0005603710615,40.2550299570488,42.2066281948012,27.2051531062856,28.7067808382918,29.7913186065516
468158.367346939,468786.734693878,43.6325652770636,42.0678997187191,41.2939329187956,26.980559571146,29.2361617780105,31.2345774141352
468161.836734694,468786.734693878,34.6127044729739,35.0728283195373,35.4954269306999,26.3184541219124,29.183073027111,31.8013847767018
468165.306122449,468786.734693878,29.6762308658585,33.7231807632408,36.2770810373773,25.4666339937074,28.6776208865873,31.0683891908596
468168.775510204,468786.734693878,28.9074706199298,32.008923681317,34.4416676928673,24.4660229321784,27.2551426699937,29.7868980774652
468172.244897959,468786.734693878,31.6785794113956,31.2735186662321,31.6188869488626,20.7483432719234,23.986735568415,27.4030324308884
468175.714285714,468786.734693878,28.3580542115313,28.4659277083916,30.4792912207155,18.3681253409101,21.2640742116463,25.2864642142013
468179.183673469,468786.734693878,25.1933859477244,26.7838235418812,29.6712505042961,17.3628166733796,20.0279034508598,24.0028842721411
468182.653061225,468786.734693878,22.2734402970001,25.5003367363585,29.4458196611383,16.5548523064137,19.2485815501249,23.4466186972253
468186.12244898,468786.734693878,21.3448061563427,23.6891964750605,26.8316268739215,15.919859815665,18.801225540061,23.3204410094887
468071.632653061,468790.816326531,20.057132302326,20.6165375429028,21.3990442754166,12.7396091764507,14.8895940121357,17.9420658202202
468075.102040816,468790.816326531,21.2539216788836,21.8202020878913,22.8667272358524,13.4791170052561,15.3800375357518,18.0816726274237
468078.571428571,468790.816326531,21.9035142258435,22.7755598977833,24.2812366904796,13.1069075699804,15.1906967465359,18.1824380372439
468082.040816327,468790.816326531,23.2026844509826,23.3650211979676,24.648659258458,12.7348976678302,15.0014890945388,18.2831558102845
468085.510204082,468790.816326531,24.0404937473019,23.3557225230655,24.1110989533245,12.8555951596355,14.835771628372,17.884115803488
468088.979591837,468790.816326531,24.1567547714069,23.0540928504122,23.3240005428195,14.0235127017661,14.4468256572869,16.0023520162213
468092.448979592,468790.816326531,23.9587629456986,22.4844839527829,21.8063504666106,15.3445053870752,13.957948843001,13.8926319084489
468095.918367347,468790.816326531,29.0614535191251,24.1573506415952,20.8792995058246,16.9651161168792,15.9060255992096,16.4101865466238
468099.387755102,468790.816326531,24.439249388591,23.1370961057699,23.0591576376079,21.5414553361677,21.6693430956931,23.9969107341977
468102.857142857,468790.816326531,33.4093592952721,29.1795152347998,32.8499977027935,20.3885398240538,20.7754114074632,22.7217271664535
468106.326530612,468790.816326531,31.921658546168,28.0443997035963,27.7261218470998,17.6822709490119,16.4735626923519,15.2767398002957
468109.795918367,468790.816326531,31.3984373906633,28.8920200479041,26.2655322990784,19.3776312808487,16.4054061835508,15.3391701388493
468113.265306122,468790.816326531,29.3134387021728,29.2061700937741,23.4488476029563,20.1053532177808,15.456716219962,15.3142761740267
468116.734693878,468790.816326531,23.7057004003556,27.2303482867287,21.3971857021929,19.5440387692406,14.2623424324181,15.5541094629101
468120.204081633,468790.816326531,20.9052634644887,23.8951177906686,21.0993516907793,14.6150514476456,13.336869609867,16.6289081411822
468123.673469388,468790.816326531,17.9177835591677,20.6725860242907,20.9161660110678,11.0294732169925,14.113642104013,18.8566778335832
468127.142857143,468790.816326531,15.5102925686423,17.8502795566399,20.9930281015241,12.551310157664,15.7271057963904,20.6177947449158
468130.612244898,468790.816326531,23.1773612994111,23.5042042373163,25.5744712551796,14.9249670918708,17.7401734354656,22.5173549762853
468134.081632653,468790.816326531,30.7526381550824,29.0988312235722,30.0922872802222,17.0894016909052,19.4063011481299,23.3092840595653
468137.551020408,468790.816326531,28.9752615194124,29.2976354552565,31.570530029853,17.8646791313041,20.5629309649101,24.709312798498
468141.020408163,468790.816326531,24.6669686601491,27.9036209755152,31.5633425323593,20.1732804408128,22.5138283177002,24.9268390269877
468144.489795918,468790.816326531,29.6174648535338,30.4511781823976,30.9041771466202,23.0682482233224,24.5103560328631,24.7904839369332
468147.959183674,468790.816326531,40.8670172383565,32.9813098314302,36.6272741540297,24.7807422538331,28.1193238187151,30.8259848314577
468151.428571429,468790.816326531,53.7734651389319,26.7679093106889,39.8304799389422,27.0207976491723,31.1651963547992,35.3257161206217
468154.897959184,468790.816326531,47.7497766388622,44.4030840329583,41.6843312390921,29.9847213066212,32.2149100543733,34.3024103589777
468158.367346939,468790.816326531,35.1075662682167,37.1615543905276,40.0137277947926,24.9350431039475,29.0663240133969,32.4128671215074
468161.836734694,468790.816326531,46.6377331059363,43.295149691438,41.6414064895053,22.727392141669,27.7178754028509,32.0438498640581
468165.306122449,468790.816326531,27.1510236988201,32.5503232731311,35.7096386144096,22.4164644433156,26.7367263455877,30.4968806683594
468168.775510204,468790.816326531,24.7107387675598,30.1443178832662,34.8921269076603,21.4158533817865,25.3142481289942,29.215389554965
468172.244897959,468790.816326531,30.2878407336065,30.9217721881145,31.8212544515925,22.7883591720364,24.8548492869989,28.4615084366645
468175.714285714,468790.816326531,26.5249728288454,28.0289515698079,31.0651226377862,22.3780198500782,23.6659967055494,27.4172383693766
468179.183673469,468790.816326531,23.5471846927029,26.5319477906554,30.2982205577931,19.0012640161945,21.1815172160555,25.5190342724165
468182.653061225,468790.816326531,21.4011184811153,24.9839884926332,28.8312931465148,16.7216900129108,19.2289130855273,23.2680393631922
468186.12244898,468790.816326531,19.5991795699281,22.0593571449806,25.2540710980443,15.650310717578,18.3026751624842,22.2055474849703
468071.632653061,468794.897959184,21.2095269781164,20.1583261902811,20.1269871767652,12.2783029763806,14.5998649268749,17.5807641294554
468075.102040816,468794.897959184,20.2555742327779,21.7815050937704,23.344526779977,12.4664179277819,14.8006819806409,17.7030070116403
468078.571428571,468794.897959184,19.5701885622773,20.9936367260444,22.7490954274149,12.324181597675,14.5389659590267,17.3508302056892
468082.040816327,468794.897959184,20.8487089457565,21.6201930888286,22.9875217264446,12.4434132457344,14.46729636732,17.1439319663521
468085.510204082,468794.897959184,22.1272293292572,22.2467494516233,23.2259480254783,13.0450749998028,14.7721062458225,17.2746017282502
468088.979591837,468794.897959184,23.6929132805042,23.2278554953357,23.602189350937,15.1402888635742,15.2506503151471,16.4166022135156
468092.448979592,468794.897959184,24.8313474591243,23.8826872432943,23.5272844682155,17.0135140332452,15.6043675072237,15.1482346490349
468095.918367347,468794.897959184,25.9101711297532,24.4553083602251,23.4242629278817,23.7646808088297,21.698220051815,20.0756941198302
468099.387755102,468794.897959184,28.3380139986326,25.8524192236915,25.1796271022404,21.0331357390949,18.8905043379465,18.9005306246723
468102.857142857,468794.897959184,32.3628331867016,31.2377818339554,33.1643527592573,15.2421875474101,14.6903169722297,16.5524378699164
468106.326530612,468794.897959184,34.8463107723444,29.0369262275153,26.4412191301722,18.0675794762451,14.5111873095688,15.2604707026052
468109.795918367,468794.897959184,53.230126913392,42.4450004503101,29.0614531484668,20.0419159608411,13.7804503977484,15.075185830987
468113.265306122,468794.897959184,41.0140045292348,38.1434014735115,32.2863483016461,21.3462673902098,12.8435131324121,14.9125318360093
468116.734693878,468794.897959184,27.4760672147898,29.953738309767,25.5191234362519,19.9386278050018,12.4911999391624,15.2271771399421
468120.204081633,468794.897959184,26.2570650622032,28.5485079741973,26.8600764012092,14.5607318445024,12.4867822406073,16.0818630984605
468123.673469388,468794.897959184,20.8704345262232,22.8484502641497,23.863448081167,11.0130256826188,12.7437124857302,17.2604153623445
468127.142857143,468794.897959184,18.9079521611834,20.1077621777195,22.6047777521594,13.5340488454921,14.9068324938592,19.5064042980462
468130.612244898,468794.897959184,27.3813926263256,26.3209772153302,27.2838901846899,16.07365552617,17.0746468183754,21.7482564114983
468134.081632653,468794.897959184,35.109039178284,32.0467744163716,31.7561534008191,18.2699525442433,18.9691928884007,23.6735010165552
468137.551020408,468794.897959184,28.3910272962769,28.8557518045313,30.3201373225852,20.6612718879326,21.1723981604275,23.3934565127287
468141.020408163,468794.897959184,23.5929438911837,27.3409529498057,30.6613216909,23.7220495524948,23.5335812697863,23.286140200665
468144.489795918,468794.897959184,28.6106598448171,31.2303205235615,33.0762521271711,26.2496832953461,25.7488582366927,23.4735522981512
468147.959183674,468794.897959184,38.9957072267671,38.5756556798513,37.8376606059984,28.0037486521188,28.1491156218884,26.3692099361144
468151.428571429,468794.897959184,52.1094902567691,46.1671471574112,41.397799671203,29.9888282242032,30.929800858795,30.0296555044997
468154.897959184,468794.897959184,51.3285832319399,42.5536225297742,37.8501859836194,33.4116086464097,33.4334254339695,32.4176235233253
468158.367346939,468794.897959184,44.1220760115657,39.4804193449498,36.755347683934,31.9826057464206,35.7503872153889,37.3775960789247
468161.836734694,468794.897959184,44.8153782072625,40.6774608354771,37.5701452481168,23.5155257574948,28.0086879461552,31.1673604671086
468165.306122449,468794.897959184,41.5722795881103,39.761945990245,38.13476017035,24.3638918596147,28.0451309310667,30.2871484505424
468168.775510204,468794.897959184,32.1694090706812,33.8154343715217,35.5682074620115,26.0876643316593,28.2226129049461,29.2274649757039
468172.244897959,468794.897959184,31.6220860445246,29.3458618291162,32.0690144058455,24.331382205311,25.3375422526304,29.0659656838116
468175.714285714,468794.897959184,63.5327689998687,33.093007151604,30.3737244426775,21.6670185376522,23.2636330559271,27.8492387659597
468179.183673469,468794.897959184,33.4204604112529,24.4978253649564,25.2957004143715,19.3874445343302,21.3110289253661,25.5982438566976
468182.653061225,468794.897959184,17.0684341691085,20.9489114771223,25.2877834361381,17.1078705310466,19.3584247948378,23.3472489474733
468186.12244898,468794.897959184,16.9285360603697,19.8071815707693,23.5361082978563,15.0437828781487,17.5833136158603,21.3843481896803
468068.163265306,468798.979591837,26.0230868307035,23.3025998772708,23.158951170331,11.5954789013799,13.7561483882243,16.6285608191267
468071.632653061,468798.979591837,21.2526888277161,21.5605486719149,22.5587047284567,11.651470827853,13.9909082827167,16.9603736484906
468075.102040816,468798.979591837,16.3053070955315,18.4549676833667,20.611206644241,11.7554697671597,14.1786200275849,17.2390029211446
468078.571428571,468798.979591837,16.3250245037527,18.6209071075713,20.9130998197913,11.9191758413708,14.1507522143858,17.3176372494493
468082.040816327,468798.979591837,17.2164402133762,19.3263813033753,21.5294527631414,11.9304728856038,13.972533375641,17.2149909612312
468085.510204082,468798.979591837,22.3011210126648,22.1148900896491,22.7248442009158,12.6604981637493,14.2839583016143,17.132208776042
468088.979591837,468798.979591837,20.6286772434929,21.9713226467198,23.7296939178468,14.0001255049984,14.923505670508,17.1570176255853
468092.448979592,468798.979591837,21.2754591085516,23.2425945420644,25.2146443156648,18.2735740136692,17.2653828487888,17.7861858804902
468095.918367347,468798.979591837,23.1213073945594,24.267629153564,24.6586457593048,23.0906354833704,19.8464163769616,18.7426653242953
468099.387755102,468798.979591837,29.1529039117118,25.6043178039796,25.9243104742655,25.2736208096712,21.4121126478724,19.2808816610975
468102.857142857,468798.979591837,39.2694246992213,43.9048047814893,51.5072133814877,20.7713007105218,14.5914129036576,14.3163559679508
468106.326530612,468798.979591837,42.2706386472604,44.1996585724992,51.2571111254273,17.9842281562012,11.1626416513711,12.5786364976488
468109.795918367,468798.979591837,45.7001678564226,40.2192341672312,31.0795210634336,17.3044943684145,10.5498167102985,13.4021472416191
468113.265306122,468798.979591837,34.4299778514441,36.3152063289154,27.7674055597926,18.1056454350796,9.94871085260607,13.7788611692944
468116.734693878,468798.979591837,28.0253296668465,29.1887146886413,26.3636349794772,16.9407221716805,10.0618348245908,14.0812370876591
468120.204081633,468798.979591837,38.6954991562948,38.902157716477,40.2154156555644,13.815861292118,10.9289012248178,14.9328975918636
468123.673469388,468798.979591837,27.5958540624486,28.3687061052425,30.4977785717329,12.3639024928047,12.482594127449,16.8095375895084
468127.142857143,468798.979591837,21.9868732902487,22.1531778244754,26.193487922479,14.1000228125252,14.8949654982512,19.4179274089881
468130.612244898,468798.979591837,29.8038250945123,28.3567111699768,31.1829345902906,18.8381166871762,18.0183464409447,22.1516664337616
468134.081632653,468798.979591837,31.3837613244621,31.4868090607956,25.6722800785125,26.6309998861187,21.6635939264882,25.0665801024989
468137.551020408,468798.979591837,25.8160609742293,27.8340124779006,26.4060561088323,34.0740229528782,26.4683308509611,24.6711522573181
468141.020408163,468798.979591837,22.3368438649168,25.202872257875,27.3338304213941,30.6062839727492,28.1042917677793,22.4115378263429
468144.489795918,468798.979591837,31.2223787889068,32.0927934040172,32.6580210732292,29.7609626648039,29.3739047156925,22.2744498426756
468147.959183674,468798.979591837,37.8346458714483,38.5509528529576,37.7008666816841,29.2807793276183,29.2942493599339,24.0714733121134
468151.428571429,468798.979591837,53.0582235681441,47.4147249645767,42.2359230309595,27.7218657888739,28.7400972673493,25.847476904661
468154.897959184,468798.979591837,57.5436037175735,46.8609296332661,40.1313884142023,30.3012439421407,30.4651502592608,28.1916763446299
468158.367346939,468798.979591837,52.309125246184,44.695732830538,39.6597270382639,28.9027773208468,30.2991692739632,28.8118322411453
468161.836734694,468798.979591837,45.1026180256888,41.6225296456621,38.5648887385601,26.9526996285302,29.3112338757041,28.6188133842476
468165.306122449,468798.979591837,37.6155585531037,37.7924782620744,36.6890849012988,24.2829091402164,27.5177423710145,28.2460957216139
468168.775510204,468798.979591837,35.6073683421319,33.3859169597575,33.1583571594655,25.9040651697615,27.366053542726,27.1630942081259
468172.244897959,468798.979591837,35.9070963588686,29.2967674346303,29.5825634258399,21.3149427909033,24.1418984319904,28.5744496234452
468175.714285714,468798.979591837,30.2669479474105,26.793563840987,29.3066999860421,17.8071613495761,21.1055573304691,25.865509587869
468179.183673469,468798.979591837,21.076659226878,24.7761501406597,28.7123878534658,16.8758863273502,19.8485847937416,24.2650516797707
468182.653061225,468798.979591837,18.4125436534495,21.9920920999418,25.992410380201,15.9446113051399,18.5916122570352,22.6645937716993
468068.163265306,468803.06122449,21.3533539719792,20.2451826831318,20.1267603431749,13.1875124859246,14.0013776139442,15.8612689233085
468071.632653061,468803.06122449,17.0359434936005,18.1897858122643,19.3404886074495,12.9459921249308,14.117139963499,16.2498803801098
468075.102040816,468803.06122449,18.6748693546918,19.4759219462297,20.4490261136703,11.2064458108085,13.7482177592109,16.6602048148316
468078.571428571,468803.06122449,22.8565552955519,22.162510553406,21.8880974051833,11.9518534556901,14.3725362719425,17.4592036906919
468082.040816327,468803.06122449,24.6345342751639,23.2826999781361,22.6418547541468,12.7020731503122,14.9273858721585,18.1958604193068
468085.510204082,468803.06122449,25.1119066065299,22.9454193539027,22.9239727820208,14.9410018490628,16.3583696376318,18.0858623645245
468088.979591837,468803.06122449,17.3491621538227,20.5000341715762,23.7727296182426,15.6810660054185,17.0349521061864,18.3285871956293
468092.448979592,468803.06122449,23.7051441787433,25.4609501611588,27.5449144919344,18.5806374809156,19.5425010249241,21.0950018738301
468095.918367347,468803.06122449,29.0921902095248,21.8563721606582,23.611952275004,24.2902186082339,22.4659698979454,22.9792633390182
468099.387755102,468803.06122449,31.8130472580972,25.2959297114053,26.3092813317052,35.6021433168521,26.3793474474504,25.6432143726433
468102.857142857,468803.06122449,47.9476709526346,58.010693956354,71.3038244703951,22.7690734033448,12.5861646976392,12.7486953862779
468106.326530612,468803.06122449,46.5638136449482,51.3614930137791,64.2807947317455,18.9692675554133,11.9595040288723,13.1487567821676
468109.795918367,468803.06122449,35.3563665307634,37.0303342996874,35.1383868792091,16.3886716457434,11.5018023880174,14.2648864284506
468113.265306122,468803.06122449,28.8014107348739,33.0917432605174,21.1614438591891,13.2323271010701,10.3674387212408,14.8139615763518
468116.734693878,468803.06122449,24.8028547817459,28.0227622687195,21.9842734517999,13.4163868282883,10.0656242909298,14.400752679245
468120.204081633,468803.06122449,22.1629910042066,23.4745456087594,24.1498745404129,13.7021398771836,10.3338417460778,14.1116634831443
468123.673469388,468803.06122449,21.1898740483699,24.0152427581803,26.5393609417664,14.1371475912853,12.2538343402885,15.9834896953251
468127.142857143,468803.06122449,19.1731335362055,22.6690996982645,26.6129541932071,15.0930159544827,14.7524779280205,18.7029339817629
468130.612244898,468803.06122449,30.8947651339006,28.4390116217886,30.5931418682483,15.8660788371453,16.9037873944385,21.3489756810089
468134.081632653,468803.06122449,29.845651021803,26.8177273653421,26.6891790902267,17.7255970053413,18.8449670448982,22.6796085231889
468137.551020408,468803.06122449,27.3279199624011,26.1240274068685,27.5505479022725,21.4278336156077,21.4733993820041,21.1308381503312
468141.020408163,468803.06122449,46.0878392808174,40.6457494730017,39.1566639100734,25.7028578863951,24.5700319429281,20.1641282587856
468144.489795918,468803.06122449,53.488879912994,42.4364063498754,36.7864053734299,26.5169858157239,25.8378663714916,21.047688838466
468147.959183674,468803.06122449,51.5796842346938,45.9911564822965,42.7139666261135,27.0642546192823,26.7984461394467,22.5912190391395
468151.428571429,468803.06122449,53.158361906911,47.4329955314822,43.6294547564612,27.4017454790064,27.9933171317678,24.2750519846414
468154.897959184,468803.06122449,61.8337047636799,51.1814536028204,44.2876651305198,28.5475328137817,28.7775973570079,25.6511482974832
468158.367346939,468803.06122449,66.354648274849,55.1490293568432,47.6816554846544,27.277761827308,27.9680609076644,25.5162483790206
468161.836734694,468803.06122449,57.6551608230199,51.6928522077849,46.7237909681837,25.5701660444457,26.8508145148563,25.3069762783987
468165.306122449,468803.06122449,48.6396685533099,44.2820132794021,40.3783734153206,22.900375556132,25.0573230101667,24.9342586157651
468168.775510204,468803.06122449,37.5844604287674,33.0194107880819,30.7169721712522,21.6189054100756,24.3529321352513,24.9751576263926
468172.244897959,468803.06122449,34.9743078789442,29.5062135260097,28.4914605064345,19.2224246120768,22.513836002645,24.4377030375287
468175.714285714,468803.06122449,25.752998337547,26.2573401098135,28.0709218722739,15.9865623610172,19.053397146991,21.9869522362589
468179.183673469,468803.06122449,20.7273207691924,24.0665862878674,27.7764853764245,14.6434596170502,17.9157855240617,21.9222581613365
468182.653061225,468803.06122449,19.7499989590346,21.9289743478036,24.8656113797391,14.0541554920565,17.2275191960244,21.4261965758182
468064.693877551,468807.142857143,34.1146260751743,26.7986287729209,25.8958804117918,13.7675975016162,14.7165333993207,16.6988380919525
468068.163265306,468807.142857143,17.5479686912353,18.6442745524511,19.6398736816032,19.5372162630188,19.2237994328587,20.0275809572154
468071.632653061,468807.142857143,17.7419011058797,18.5437124653297,19.84408395197,17.1627430008239,17.4689683689558,18.995244437103
468075.102040816,468807.142857143,23.8579511228192,22.5424448117302,21.7627355273178,13.1470081592636,14.3789419103681,16.7833232012998
468078.571428571,468807.142857143,29.62324904382,26.1884146023176,23.4168336092053,16.3244596469861,16.4106690287181,18.4278055882207
468082.040816327,468807.142857143,34.3043587347326,28.8658073375349,24.5532173365405,17.7916107857267,18.6278787163218,19.780838971628
468085.510204082,468807.142857143,35.6609080514616,30.7858479389071,27.2134312843072,19.1913668411119,19.1770475660493,18.5487252858879
468088.979591837,468807.142857143,34.0157277421469,32.185131648013,30.9603041289015,21.9194640219655,22.307612509259,21.5709367041483
468092.448979592,468807.142857143,34.80509931108,34.4047721971497,33.9490534636211,21.4442120210369,23.3455615191593,24.7894690646875
468095.918367347,468807.142857143,39.3884927347246,25.9583462493663,28.4809286031946,21.5894020784171,23.5622318465876,25.4909087975834
468099.387755102,468807.142857143,38.8743847867554,27.9409732296754,28.3658134995426,23.5946069857864,20.3656667100158,21.7919837979133
468102.857142857,468807.142857143,52.1942935677983,63.5006481698268,81.8966901684197,21.0131211021999,13.7127562415871,14.7115101565014
468106.326530612,468807.142857143,34.6266701212347,43.2961705476918,58.8330971444814,17.2748532050356,12.5586088158635,14.194657343928
468109.795918367,468807.142857143,33.0203556980262,43.3489913709237,74.963348856334,14.2375134665594,11.2953796832969,13.9731191916803
468113.265306122,468807.142857143,23.4992438533616,27.8978358016027,24.9246097742646,11.9046547603669,10.2275831457285,14.0074215514845
468116.734693878,468807.142857143,18.9337291394688,21.9458130146939,23.3173861821272,12.2803633328329,9.84842530159263,13.7282632258045
468120.204081633,468807.142857143,20.1860789180037,21.1573633238821,22.4737277231653,13.3922327853379,9.98024955826993,13.6969132947417
468123.673469388,468807.142857143,22.4056815370113,22.8363508608453,24.2953394421131,14.7688944099678,12.337122599813,16.0107736217583
468127.142857143,468807.142857143,24.5133124301796,25.0552919769113,27.0274814790432,15.5146663702417,14.4984031750533,18.2080428872798
468130.612244898,468807.142857143,30.3939911974729,27.8281949904336,29.5162582505161,16.3869119047884,16.7794738162079,20.5501927003716
468134.081632653,468807.142857143,24.8789277180531,24.6251782544909,26.5538860436029,18.9934600147852,18.4423693001767,19.7549733770338
468137.551020408,468807.142857143,20.2646183414515,21.7697750482192,23.7846129732314,21.5034745828866,19.4982890586385,17.7760292947704
468141.020408163,468807.142857143,21.1214471748684,23.8664732867589,26.136846461024,24.4758678431583,23.310039355264,17.2745954934901
468144.489795918,468807.142857143,34.8393458862361,33.7355445546923,32.9999212022634,27.6415240589768,27.3069769053937,20.7253888674664
468147.959183674,468807.142857143,46.6630958797463,43.0042353335999,39.1760965205944,28.1632748540651,28.139863599265,21.8946947954454
468151.428571429,468807.142857143,46.0681050498399,43.1413696063154,40.5137744744273,29.3622310486357,29.1333681892559,23.8085158192401
468154.897959184,468807.142857143,52.2248209528235,46.8553671224603,43.2583967401329,27.990424215515,28.0028941487887,24.0757878375529
468158.367346939,468807.142857143,58.4834004650319,51.918823900858,47.4120378403927,24.5643427087837,24.993094428325,22.4609691355383
468161.836734694,468807.142857143,58.9884233897006,51.4800126399004,46.3182666382027,21.4224068839208,22.2192085838318,21.0033671389293
468165.306122449,468807.142857143,51.5327084011615,44.641983980567,40.0049637594713,18.1777603367863,19.631747773305,19.6861696255026
468168.775510204,468807.142857143,37.951218381039,31.6893658506346,28.358703103791,16.6539946810653,18.6653979708882,19.5091276027274
468172.244897959,468807.142857143,33.0478043342429,25.5371429282832,22.7650359723024,15.9023203072221,18.3145199147012,19.9529599144368
468175.714285714,468807.142857143,27.431395994632,26.4770648032547,26.6779303160317,15.9434346451196,18.3516682567201,20.7767719707873
468179.183673469,468807.142857143,23.0800738090787,24.6519205897355,26.8752086506255,16.0334918615769,18.3934133563123,21.5790725381653
468182.653061225,468807.142857143,19.7010670581412,21.1061665134203,23.5901551241663,15.2881765841011,17.3326195612009,20.8928757523893
468064.693877551,468811.224489796,19.4637324130666,21.2288173325099,28.2073295867798,19.3218982761048,22.4574037013176,35.3845511103051
468068.163265306,468811.224489796,18.4406655568596,20.53685368286,30.7852888686146,24.3259729832617,26.5192663224573,38.6561849467569
468071.632653061,468811.224489796,22.8562874964413,22.3104456427382,32.7999667223305,21.4665112690209,23.6915107308737,28.7037039459311
468075.102040816,468811.224489796,24.1167735836787,22.0650922705723,21.4664580975195,17.4721278803756,20.2160900952368,24.3679326685613
468078.571428571,468811.224489796,29.4819996777585,26.2546005923876,23.8992200470367,15.9294587378513,18.6065769130602,21.1427011508176
468082.040816327,468811.224489796,38.0935227776705,33.6429757888643,28.6134412854677,17.4182161445679,19.5854077362608,20.4882316636337
468085.510204082,468811.224489796,40.7766028076223,36.7605148079936,32.8229597931014,19.5760726373698,21.9919028596495,21.3604348367652
468088.979591837,468811.224489796,42.2442857295856,39.7616113368499,37.7579287503675,29.0471948339577,28.241911105126,25.2092690428604
468092.448979592,468811.224489796,44.7047004315481,42.9683358971549,41.9576625984332,29.9491472969126,30.541930628732,29.9058476641506
468095.918367347,468811.224489796,49.5450405238742,38.8558952447231,36.7619418391826,30.3722931611645,30.358442811666,31.3400087423877
468099.387755102,468811.224489796,52.4667739717817,34.4919198981524,32.32996082058,32.4721642087833,25.3763729456344,26.3532503236191
468102.857142857,468811.224489796,55.6849636203903,54.8342124268474,68.6380844898608,31.4996600119253,23.5766913813061,25.9962533605861
468106.326530612,468811.224489796,38.3825046269587,41.1282594256009,50.6863071749497,26.5209267678435,18.6314514077801,20.9125920474453
468109.795918367,468811.224489796,29.7369014015464,37.8727990020139,36.4191773811711,20.3112218061358,16.2782984288871,18.9046954048397
468113.265306122,468811.224489796,26.4951712323139,33.2986374710487,17.9846356282568,15.1636043832767,12.7173912714458,15.732360799815
468116.734693878,468811.224489796,21.3238954841428,24.5081400426404,22.1766111438134,14.6204026891764,9.8887400144284,13.4260712832624
468120.204081633,468811.224489796,20.8550749412125,21.5564937409907,23.4560270777556,15.7082899337307,10.4753507589933,14.3057335298975
468123.673469388,468811.224489796,24.9292119658137,24.0578869317484,25.2220197371156,16.2076931626944,13.2800318616448,16.8916112063478
468127.142857143,468811.224489796,28.3531756147555,26.1007835813469,27.1113062356153,16.7151524938613,15.9109460410958,19.39615775356
468130.612244898,468811.224489796,27.219547396807,28.0697975311133,30.9014416259472,17.9448280569345,18.1711610306586,21.0152014399229
468134.081632653,468811.224489796,22.5450393724248,26.183411821134,30.2874873485951,21.1254492269262,20.0562958933176,20.600336729909
468137.551020408,468811.224489796,21.9615182213303,26.0942851523195,29.865269561488,23.5721740601407,21.3129915605813,19.4799719710167
468141.020408163,468811.224489796,26.6403771716377,31.1604666509137,35.4610285464578,25.9597188092441,23.421998563167,20.0508402454206
468144.489795918,468811.224489796,30.8871910906182,33.8135722428002,35.6487630477499,28.219735112215,25.9287460822921,22.638590068009
468147.959183674,468811.224489796,38.4513072636158,38.7973678148096,37.7279821532142,30.4797514152238,28.4354936014592,25.2263398906407
468151.428571429,468811.224489796,37.7037313672846,38.7411208638697,38.598236598659,32.7527131720606,30.9468548396907,27.8133798024727
468154.897959184,468811.224489796,41.83320680556,41.1387248710003,40.3818129316653,29.7095641079611,29.6778661663846,26.4165497860158
468158.367346939,468811.224489796,43.7462407218033,42.4786436059969,41.1037071899735,26.3032136637679,26.7838764185752,23.4745320303295
468161.836734694,468811.224489796,46.0216022964295,42.1101730751945,39.0597373098869,22.7927111179869,23.8421432632282,21.7791932174809
468165.306122449,468811.224489796,39.2126313761273,36.0942259698287,33.8182182673591,19.3740053000748,21.0134087684992,20.2869082824717
468168.775510204,468811.224489796,33.9454661831806,31.6583915945428,30.6911215838472,15.9847193335443,18.5579054211824,19.3605136708941
468172.244897959,468811.224489796,28.6783009902338,27.2225572192568,27.5640249003353,15.0937250042329,17.398211525796,18.9851918272183
468175.714285714,468811.224489796,21.9947496491675,24.9015175690179,29.0652125936033,14.2575299295048,16.5975194824578,19.0549072910244
468179.183673469,468811.224489796,21.5215940898505,22.8840356351713,25.3736202148157,15.1283599968044,17.3461956642302,20.3366145012291
468064.693877551,468815.306122449,15.7947196225823,19.4458991569417,34.1363336204802,17.5951563592808,24.1668064830906,57.852317177058
