latitude,longitude,elevation,Date,Time,DOP,Satelites,HCP0.20,HCP0.20_inph,HCP0.33,HCP0.33_inph,HCP0.50,HCP0.50_inph,HCP0.72,HCP0.72_inph,HCP1.03,HCP1.03_inph,HCP1.50,HCP1.50_inph,Note,x,y,lat,lon
5059.1105N,00346.2210E,18.5,01/07/2000,10:01:10.39,1.5,5,4.209726309618543,2.72,4.1927803571662405,3.08,-0.4501362449252253,2.93,6.369579138922615,2.49,10.161661217939981,3.99,12.047524034358952,5.16,,554072.038155774,5648458.737832227,50.985175,3.77035
5059.1105N,00346.2210E,18.5,01/07/2000,10:01:10.84,1.5,5,4.103254632527023,2.72,4.111524923887824,3.08,-0.45817439215603273,2.93,6.33016342642928,2.48,10.161661217939981,3.98,11.855118859363046,5.1,,554072.038155774,5648458.737832227,50.985175,3.77035
5059.1105N,00346.2210E,18.5,01/07/2000,10:01:11.37,1.5,5,4.1605855355763035,2.72,4.2171569871497665,3.07,-0.47425068661764797,2.92,6.259215143941283,2.48,9.969059602740211,3.97,11.951321446860998,5.08,,554072.038155774,5648458.737832227,50.985175,3.77035
5059.1094N,00346.2219E,18.7,01/07/2000,10:01:11.82,1.5,5,4.242486825646703,2.72,4.233408073805448,3.07,-0.48228883384845556,2.92,6.267098286439949,2.48,9.945947408916236,3.97,11.810717665133222,5.12,,554073.1123147003,5648456.710139172,50.98515666666667,3.770365
5059.1094N,00346.2219E,18.7,01/07/2000,10:01:12.35,1.5,5,4.619232759970541,2.72,4.14402709719919,3.08,-0.8118528703115669,2.95,5.880824304005285,2.53,9.660897018420574,4.02,11.596111893022403,5.17,,554073.1123147003,5648456.710139172,50.98515666666667,3.770365
5059.1083N,00346.2228E,18.8,01/07/2000,10:01:12.87,1.5,5,4.4636203088367825,2.72,4.2171569871497665,3.07,-0.5224795700024936,2.93,6.148851148959949,2.48,9.768753922932447,3.98,11.781116868980005,5.14,,554074.1864744497,5648454.682446342,50.98513833333333,3.77038
5059.1083N,00346.2228E,18.8,01/07/2000,10:01:13.32,1.5,5,4.234296696639663,2.72,4.2171569871497665,3.07,-0.5305177172333012,2.92,6.093669151469284,2.49,9.730233599892493,4.01,11.906920252631174,5.13,,554074.1864744497,5648454.682446342,50.98513833333333,3.77038
5059.1072N,00346.2238E,18.9,01/07/2000,10:01:13.84,1.5,5,4.701134050040942,2.72,4.436546657001488,3.07,-0.6108991895413771,2.93,5.9754220139892835,2.5,9.768753922932447,3.99,11.707114878596965,5.13,,554075.3776195735,5648452.655975978,50.98512,3.7703966666666666
5059.1072N,00346.2238E,18.9,01/07/2000,10:01:14.37,1.5,5,4.152395406569264,2.72,4.13590155387135,3.08,-0.5626703061565316,2.93,6.1882668614532825,2.49,9.830386439796372,3.98,11.670113883405445,5.12,,554075.3776195735,5648452.655975978,50.98512,3.7703966666666666
5059.1061N,00346.2247E,19.0,01/07/2000,10:01:14.82,1.5,5,4.152395406569264,2.72,4.2009059004940825,3.07,-0.49836512831007074,2.92,6.17250057645595,2.48,9.784162052148428,3.98,11.425907315141412,5.11,,554076.4517810153,5648450.628283617,50.985101666666665,3.7704116666666665
5059.1061N,00346.2247E,19.0,01/07/2000,10:01:15.34,1.5,5,4.176965793590383,2.72,4.160278183854874,3.08,-0.5787466006181468,2.93,6.022720868981283,2.48,9.614672630772628,3.98,11.344505125720069,5.08,,554076.4517810153,5648450.628283617,50.985101666666665,3.7704116666666665
5059.1050N,00346.2256E,19.2,01/07/2000,10:01:15.87,1.5,5,4.086874374512944,2.72,4.038395033937251,3.08,-0.691280661849453,2.92,5.928123158997285,2.47,9.553040113908702,3.97,11.411106917064805,5.1,,554077.5259432802,5648448.600591483,50.985083333333336,3.770426666666667
5059.1050N,00346.2256E,19.2,01/07/2000,10:01:16.32,1.5,5,3.9804026974214253,2.72,3.924637427347469,3.08,-0.7957765758499518,2.92,5.817759164015952,2.48,9.398958821748884,3.97,11.19650114495399,5.16,,554077.5259432802,5648448.600591483,50.985083333333336,3.770426666666667
5059.1039N,00346.2263E,19.2,01/07/2000,10:01:16.84,1.5,5,3.9640224394073442,2.72,3.9490140573309938,3.07,-0.8038147230807595,2.92,5.825642306514618,2.48,9.398958821748884,3.96,11.366705722834979,5.03,,554078.3661369898,5648446.570454942,50.985065,3.7704383333333333
5059.1039N,00346.2263E,19.2,01/07/2000,10:01:17.37,1.5,5,4.054113858484785,2.72,4.005892860625885,3.09,-0.7797002813883366,2.93,5.817759164015952,2.49,9.522223855476737,3.99,11.618312490137317,5.08,,554078.3661369898,5648446.570454942,50.985065,3.7704383333333333
5059.1028N,00346.2271E,19.2,01/07/2000,10:01:17.82,1.5,5,4.119634890541104,2.72,4.070897207248617,3.08,-0.6993188090802606,2.93,5.991188298986617,2.49,9.660897018420574,3.99,11.67751408244375,5.12,,554079.3233160737,5648444.541540872,50.98504666666667,3.7704516666666668
5059.1028N,00346.2271E,19.2,01/07/2000,10:01:18.34,1.5,5,4.258867083660783,2.72,4.233408073805448,3.08,-0.47425068661764797,2.93,6.148851148959949,2.49,9.79186611675642,3.98,11.529510101677669,5.04,,554079.3233160737,5648444.541540872,50.98504666666667,3.7704516666666668
5059.1017N,00346.2279E,19.3,01/07/2000,10:01:18.87,1.5,5,4.2015361806115035,2.72,4.1765292705105574,3.08,-0.48228883384845556,2.93,6.180383718954615,2.49,9.814978310580392,3.99,11.559110897830886,5.13,,554080.280495889,5648442.51262698,50.98502833333333,3.7704649999999997
5059.1017N,00346.2279E,19.3,01/07/2000,10:01:19.32,1.5,5,4.185155922597423,2.72,4.1927803571662405,3.07,-0.45817439215603273,2.92,6.180383718954615,2.47,9.938243344308244,3.99,11.684914281482055,5.16,,554080.280495889,5648442.51262698,50.98502833333333,3.7704649999999997
5059.1006N,00346.2288E,19.4,01/07/2000,10:01:19.84,1.5,5,4.1605855355763035,2.72,4.095273837232142,3.08,-0.514441422771686,2.93,6.164617433957283,2.48,9.853498633620346,3.98,11.758916271865093,5.11,,554081.3546612626,5648440.484935642,50.98501,3.77048
5059.1006N,00346.2288E,19.4,01/07/2000,10:01:20.37,1.5,5,4.1605855355763035,2.72,4.1765292705105574,3.08,-0.48228883384845556,2.94,6.2513320014426155,2.5,9.930539279700255,4.0,11.877319456477961,5.13,,554081.3546612626,5648440.484935642,50.98501,3.77048
5059.0995N,00346.2296E,19.5,01/07/2000,10:01:20.82,1.5,5,4.480000566850862,2.72,4.249659160461132,3.08,-0.7555858396959138,2.94,5.865058019007952,2.53,9.8072742459724,4.04,11.98832244205252,5.2,,554082.311842586,5648438.456022128,50.984991666666666,3.7704933333333335
5059.0995N,00346.2296E,19.5,01/07/2000,10:01:21.34,1.5,5,4.398099276780462,2.72,4.257784703788973,3.09,-0.4099455087711873,2.95,6.290747713935949,2.49,9.992171796564184,3.98,12.017923238205732,5.12,,554082.311842586,5648438.456022128,50.984991666666666,3.7704933333333335
5059.0983N,00346.2305E,19.6,01/07/2000,10:01:21.87,1.5,5,4.193346051604465,2.72,4.233408073805448,3.07,-0.3858310670787645,2.91,6.322280283930615,2.47,10.161661217939981,3.98,12.047524034358952,5.11,,554083.3879462065,5648436.242995523,50.98497166666667,3.7705083333333334
5059.0983N,00346.2305E,19.6,01/07/2000,10:01:22.32,1.5,5,4.3243881157171025,2.72,4.404044483690121,3.07,-0.21702997523180503,2.93,6.582423986386613,2.49,10.338854703923772,3.98,12.15112682089521,5.12,,554083.3879462065,5648436.242995523,50.98497166666667,3.7705083333333334
5059.0972N,00346.2316E,19.7,01/07/2000,10:01:22.84,1.5,5,4.471810437843821,2.72,4.517802090279902,3.07,-0.09645776676969113,2.93,6.637605983877279,2.48,10.284926251667837,3.98,12.09932542762708,5.15,,554084.6960839796,5648434.217749729,50.98495333333334,3.7705266666666666
5059.0972N,00346.2316E,19.7,01/07/2000,10:01:23.37,1.5,5,4.430859792808623,2.72,4.50967654695206,3.08,-0.10449591400049872,2.92,6.669138553871947,2.48,10.300334380883818,3.97,12.128926223780294,5.18,,554084.6960839796,5648434.217749729,50.98495333333334,3.7705266666666666
5059.0961N,00346.2326E,19.9,01/07/2000,10:01:23.82,1.5,5,4.455430179829743,2.72,4.517802090279902,3.07,-0.19291553353938226,2.92,6.535125131394613,2.49,10.246405928627881,3.99,12.15852701993351,5.14,,554085.8872377444,5648432.191281786,50.984935,3.7705433333333334
5059.0961N,00346.2326E,19.9,01/07/2000,10:01:24.34,1.5,5,4.398099276780462,2.72,4.3796678537065965,3.07,-0.2732970058474582,2.93,6.424761136413281,2.49,10.069212442644092,3.99,11.75151607282679,5.12,,554085.8872377444,5648432.191281786,50.984935,3.7705433333333334
5059.0951N,00346.2337E,20.1,01/07/2000,10:01:24.87,1.5,5,4.226106567632623,2.72,4.209031443821924,3.08,-0.40190736154037976,2.93,6.306513998933282,2.5,10.015283990388156,4.0,11.869919257439653,5.1,,554087.1934407066,5648430.351372312,50.98491833333333,3.7705616666666666
5059.0951N,00346.2337E,20.1,01/07/2000,10:01:25.32,1.5,5,4.2015361806115035,2.71,4.2009059004940825,3.07,-0.45817439215603273,2.93,6.140968006461283,2.5,9.79186611675642,4.0,11.492509106486148,5.13,,554087.1934407066,5648430.351372312,50.98491833333333,3.7705616666666666
5059.0942N,00346.2347E,20.3,01/07/2000,10:01:25.84,1.5,5,4.037733600470704,2.71,3.9815162306423604,3.07,-0.7636239869267214,2.93,5.825642306514618,2.52,9.406662886356875,4.0,11.055897363226212,5.18,,554088.3807226653,5648428.6955763195,50.984903333333335,3.7705783333333334
5059.0942N,00346.2347E,20.3,01/07/2000,10:01:26.37,1.5,5,3.996782955435503,2.72,3.908386340691786,3.09,-0.9967302566201415,2.96,5.667979456541286,2.53,9.429775080180848,4.03,11.462908310332933,5.18,,554088.3807226653,5648428.6955763195,50.984903333333335,3.7705783333333334
5059.0932N,00346.2355E,20.5,01/07/2000,10:01:26.82,1.5,5,1.4496528342460744,2.75,-0.016251086655683103,3.2,-2.0095368077018985,3.03,5.455134609077288,2.55,9.383550692532904,4.05,11.248302538222115,5.12,,554089.3359719621,5648426.851999795,50.98488666666667,3.770591666666667
5059.0932N,00346.2355E,20.5,01/07/2000,10:01:27.34,1.5,5,3.8657408913228646,2.71,3.835256450741212,3.08,-0.852043606465605,2.93,5.77834345152262,2.48,9.506815726260754,3.97,11.544310499754275,5.09,,554089.3359719621,5648426.851999795,50.98488666666667,3.770591666666667
5059.0923N,00346.2364E,20.8,01/07/2000,10:01:27.87,1.5,5,3.841170504301745,2.71,3.7621265607906382,3.07,-0.9163487843120655,2.94,5.7231614540319535,2.5,9.398958821748884,3.98,11.32970472764346,5.07,,554090.4062702117,5648425.194981712,50.98487166666666,3.7706066666666667
5059.0923N,00346.2364E,20.8,01/07/2000,10:01:28.32,1.5,5,3.9394520523862244,2.72,3.835256450741212,3.09,-0.8279291647731821,2.95,5.8492917340106185,2.51,9.514519790868746,3.97,11.448107912256326,4.99,,554090.4062702117,5648425.194981712,50.98487166666666,3.7706066666666667
5059.0916N,00346.2367E,21.1,01/07/2000,10:01:28.84,1.5,5,4.103254632527023,2.71,3.884009710708262,3.09,-0.8118528703115669,2.95,5.928123158997285,2.49,9.69171327685254,3.93,11.522109902639366,4.94,,554090.7707840577,5648423.901299653,50.98486,3.7706116666666665
5059.0916N,00346.2367E,21.1,01/07/2000,10:01:29.37,1.5,5,4.095064503519985,2.72,3.9896417739702015,3.09,-0.6591280729262226,2.94,6.046370296477284,2.48,9.71482547067651,3.94,11.551710698792581,4.96,,554090.7707840577,5648423.901299653,50.98486,3.7706116666666665
5059.0909N,00346.2365E,21.2,01/07/2000,10:01:29.82,1.5,5,4.209726309618543,2.71,4.005892860625885,3.08,-0.6993188090802606,2.94,6.038487153978617,2.5,9.676305147636556,3.93,11.610912291099014,4.95,,554090.5503719129,5648422.60150468,50.98484833333333,3.7706083333333336
5059.0909N,00346.2365E,21.2,01/07/2000,10:01:30.34,1.5,5,4.062303987491824,2.72,3.892135254036103,3.12,-0.7395095452342987,2.98,5.999071441485284,2.52,9.69171327685254,3.96,11.699714679558662,5.06,,554090.5503719129,5648422.60150468,50.98484833333333,3.7706083333333336
5059.0905N,00346.2358E,21.4,01/07/2000,10:01:30.87,1.5,5,4.136015148555184,2.72,3.965265143986677,3.1,-0.691280661849453,2.95,6.07790286647195,2.51,9.745641729108474,3.97,11.921720650707782,5.11,,554089.7392227426,5648421.851603926,50.98484166666667,3.7705966666666666
5059.0905N,00346.2358E,21.4,01/07/2000,10:01:31.32,1.5,5,4.127825019548144,2.71,3.973390687314519,3.07,-0.7073569563110681,2.95,6.07790286647195,2.49,9.8072742459724,3.96,11.71451507763527,5.08,,554089.7392227426,5648421.851603926,50.98484166666667,3.7705966666666666
5059.0904N,00346.2350E,21.5,01/07/2000,10:01:31.85,1.5,5,4.045923729477744,2.71,3.9408885140031518,3.08,-0.7475476924651063,2.93,5.928123158997285,2.49,9.499111661652767,3.97,11.322304528605159,5.07,,554088.805277576,5648421.656487816,50.98484,3.770583333333333
5059.0904N,00346.2350E,21.5,01/07/2000,10:01:32.37,1.5,5,3.9804026974214253,2.71,3.932762970675311,3.08,-0.7073569563110681,2.93,5.999071441485284,2.51,9.606968566164637,3.99,11.440707713218021,5.09,,554088.805277576,5648421.656487816,50.98484,3.770583333333333
5059.0906N,00346.2341E,21.6,01/07/2000,10:01:32.82,1.5,5,4.078684245505904,2.72,4.103399380559983,3.09,-0.6269754840029923,2.96,5.951772586493284,2.53,9.684009212244549,4.02,11.41850711610311,5.15,,554087.7485367022,5648422.016156415,50.98484333333333,3.7705683333333333
5059.0906N,00346.2341E,21.6,01/07/2000,10:01:33.34,1.5,5,4.578282114935342,2.72,4.1684037271827155,3.08,-0.7555858396959138,2.94,6.014837726482617,2.51,9.730233599892493,4.03,11.699714679558662,5.17,,554087.7485367022,5648422.016156415,50.98484333333333,3.7705683333333333
5059.0911N,00346.2330E,21.6,01/07/2000,10:01:33.87,1.5,5,4.127825019548144,2.71,4.070897207248617,3.07,-0.6028610423105695,2.93,6.07790286647195,2.5,9.845794569012355,4.02,11.529510101677669,5.13,,554086.45201526,5648422.929387306,50.984851666666664,3.77055
5059.0911N,00346.2330E,21.6,01/07/2000,10:01:34.32,1.5,5,3.579086376076466,2.73,3.7621265607906382,3.12,-0.6028610423105695,2.96,6.19615000395195,2.52,9.822682375188382,4.01,11.71451507763527,5.15,,554086.45201526,5648422.929387306,50.984851666666664,3.77055
5059.0919N,00346.2320E,21.6,01/07/2000,10:01:34.84,1.5,5,4.291627599688944,2.72,4.363416767050913,3.09,-0.257220711385843,2.93,6.479943133903947,2.5,10.153957153331989,3.99,12.06232443243556,5.12,,554085.2666693614,5648424.399848044,50.984865,3.7705333333333333
5059.0919N,00346.2320E,21.6,01/07/2000,10:01:35.37,1.5,5,4.291627599688944,2.72,4.314663507083863,3.07,-0.31348774200149615,2.93,6.408994851415948,2.5,10.177069347155964,3.99,12.08452502955047,5.09,,554085.2666693614,5648424.399848044,50.984865,3.7705333333333333
5059.0929N,00346.2313E,21.6,01/07/2000,10:01:35.82,1.5,5,4.275247341674863,2.72,4.274035790444656,3.07,-0.3777929198479569,2.92,6.408994851415948,2.48,10.200181540979937,3.99,12.017923238205732,5.23,,554084.4284062481,5648426.244647749,50.984881666666666,3.7705216666666668
5059.0929N,00346.2313E,21.6,01/07/2000,10:01:36.34,1.5,5,4.414479534794543,2.72,4.785945020098674,3.12,-0.43405995046361007,2.98,6.393228566418613,2.57,10.169365282547972,4.07,12.328731597814503,5.14,,554084.4284062481,5648426.244647749,50.984881666666666,3.7705216666666668
5059.0940N,00346.2306E,21.5,01/07/2000,10:01:36.87,1.5,5,-0.0982815480844796,2.67,-2.5920483215814545,2.92,-2.130109016164013,2.86,6.07790286647195,2.47,10.015283990388156,3.99,11.892119854554567,5.11,,554083.5882070676,5648428.274783279,50.9849,3.77051
5059.0940N,00346.2306E,21.5,01/07/2000,10:01:37.32,1.5,5,4.4226696638015826,2.73,4.477174373640694,3.09,-0.17683923907776702,2.93,6.54300827389328,2.5,10.215589670195918,3.97,12.17332741801012,5.13,,554083.5882070676,5648428.274783279,50.9849,3.77051
5059.0951N,00346.2300E,21.4,01/07/2000,10:01:37.84,1.5,5,4.242486825646703,2.72,4.233408073805448,3.08,-0.4260218032328025,2.93,6.345929711426615,2.49,10.184773411763956,3.98,12.217728612239943,5.14,,554082.8649935836,5648430.306141355,50.98491833333333,3.7705
5059.0951N,00346.2300E,21.4,01/07/2000,10:01:38.37,1.5,5,4.054113858484785,2.72,4.13590155387135,3.07,-0.47425068661764797,2.92,6.298630856434615,2.48,10.05380431342811,3.97,12.077124830512165,5.09,,554082.8649935836,5648430.306141355,50.98491833333333,3.7705
5059.0963N,00346.2293E,21.2,01/07/2000,10:01:38.82,1.5,5,4.144205277562223,2.72,4.119650467215666,3.08,-0.6671662201570303,2.93,6.085786008970617,2.5,9.8920189566603,4.0,11.921720650707782,5.11,,554082.0228590401,5648432.521612832,50.98493833333333,3.770488333333333
5059.0963N,00346.2293E,21.2,01/07/2000,10:01:39.34,1.5,5,4.185155922597423,2.72,4.13590155387135,3.08,-0.5064032755408784,2.92,6.2197994314479494,2.48,9.945947408916236,3.98,11.744115873788486,5.16,,554082.0228590401,5648432.521612832,50.98493833333333,3.770488333333333
5059.0975N,00346.2285E,21.2,01/07/2000,10:01:39.87,1.5,5,4.054113858484785,2.72,3.9408885140031518,3.07,-0.6591280729262226,2.93,6.12520172146395,2.51,9.8920189566603,4.0,11.825518063209831,5.08,,554081.0637402361,5648434.73586208,50.98495833333333,3.770475
5059.0975N,00346.2285E,21.2,01/07/2000,10:01:40.32,1.5,5,4.004973084442544,2.71,4.119650467215666,3.05,-0.5305177172333012,2.9,6.227682573946616,2.46,9.969059602740211,3.95,11.818117864171528,5.1,,554081.0637402361,5648434.73586208,50.98495833333333,3.770475
5059.0987N,00346.2276E,21.2,01/07/2000,10:01:40.85,1.5,5,4.054113858484785,2.72,4.103399380559983,3.06,-0.6028610423105695,2.91,6.12520172146395,2.48,9.838090504404363,3.98,11.921720650707782,5.14,,554079.9876373222,5648436.948889159,50.98497833333333,3.77046
5059.0987N,00346.2276E,21.2,01/07/2000,10:01:41.37,1.5,5,4.070494116498864,2.72,4.062771663920776,3.07,-0.6108991895413771,2.92,6.093669151469284,2.49,9.768753922932447,3.97,11.795917267056614,5.16,,554079.9876373222,5648436.948889159,50.98497833333333,3.77046
5059.0999N,00346.2265E,21.3,01/07/2000,10:01:41.82,1.5,5,4.037733600470704,2.72,4.022143947281568,3.07,-0.651089925695415,2.91,6.022720868981283,2.48,9.684009212244549,3.96,11.699714679558662,5.06,,554078.6775655922,5648439.159471827,50.98499833333333,3.7704416666666667
5059.0999N,00346.2265E,21.3,01/07/2000,10:01:42.35,1.5,5,3.988592826428464,2.72,3.965265143986677,3.08,-0.7073569563110681,2.93,5.9438894439946175,2.5,9.568448243124683,3.99,11.47770870840954,5.09,,554078.6775655922,5648439.159471827,50.98499833333333,3.7704416666666667
5059.1011N,00346.2256E,21.3,01/07/2000,10:01:42.87,1.5,5,3.906691536358065,2.72,3.965265143986677,3.07,-0.7395095452342987,2.91,5.959655728991951,2.48,9.591560436948654,3.97,11.51470970360106,5.06,,554077.6014645739,5648441.3724994045,50.985018333333336,3.770426666666667
5059.1011N,00346.2256E,21.3,01/07/2000,10:01:43.32,1.5,5,3.890311278343985,2.72,3.9002607973639445,3.07,-0.7877384286191442,2.92,5.833525449013286,2.49,9.468295403220802,3.99,11.47770870840954,5.11,,554077.6014645739,5648441.3724994045,50.985018333333336,3.770426666666667
5059.1023N,00346.2246E,21.4,01/07/2000,10:01:43.84,1.5,5,3.873931020329905,2.72,3.884009710708262,3.07,-0.7636239869267214,2.92,5.880824304005285,2.48,9.54533604930071,3.97,11.32970472764346,5.07,,554076.4083796964,5648443.584304941,50.985038333333335,3.77041
5059.1023N,00346.2246E,21.4,01/07/2000,10:01:44.37,1.5,5,3.8985014073510245,2.72,3.924637427347469,3.07,-0.7234332507726834,2.91,5.880824304005285,2.48,9.452887274004821,3.97,11.411106917064805,5.12,,554076.4083796964,5648443.584304941,50.985038333333335,3.77041
5059.1034N,00346.2236E,21.5,01/07/2000,10:01:44.82,1.5,5,4.037733600470704,2.72,3.9896417739702015,3.07,-0.771662134157529,2.91,5.9123568739999515,2.48,9.475999467828794,3.97,11.433307514179718,5.1,,554075.2172321768,5648445.610775057,50.985056666666665,3.7703933333333333
5059.1034N,00346.2236E,21.5,01/07/2000,10:01:45.35,1.5,5,4.013163213449585,2.72,3.973390687314519,3.07,-0.771662134157529,2.92,5.9123568739999515,2.48,9.468295403220802,3.97,11.440707713218021,5.07,,554075.2172321768,5648445.610775057,50.985056666666665,3.7703933333333333
5059.1046N,00346.2226E,21.4,01/07/2000,10:01:45.87,1.5,5,3.890311278343985,2.72,3.965265143986677,3.07,-0.7234332507726834,2.91,5.967538871490617,2.47,9.599264501556647,3.96,11.359305523796676,5.04,,554074.0241492537,5648447.822581142,50.985076666666664,3.7703766666666665
5059.1046N,00346.2226E,21.4,01/07/2000,10:01:46.32,1.5,5,3.923071794372144,2.72,3.957139600658836,3.06,-0.7395095452342987,2.9,5.936006301495952,2.46,9.591560436948654,3.96,11.374105921873285,5.13,,554074.0241492537,5648447.822581142,50.985076666666664,3.7703766666666665
5059.1057N,00346.2216E,21.4,01/07/2000,10:01:46.84,1.5,5,4.045923729477744,2.72,3.924637427347469,3.06,-0.8038147230807595,2.9,5.920240016498618,2.47,9.506815726260754,3.96,11.396306518988196,5.09,,554072.8330036058,5648449.849051809,50.985095,3.77036
5059.1057N,00346.2216E,21.4,01/07/2000,10:01:47.30,1.5,5,4.144205277562223,2.71,4.0140184039537266,3.06,-0.731471398003491,2.91,5.880824304005285,2.47,9.529927920084727,3.97,11.744115873788486,5.12,,554072.8330036058,5648449.849051809,50.985095,3.77036
5059.1068N,00346.2206E,21.6,01/07/2000,10:01:47.82,1.5,5,4.193346051604465,2.71,3.908386340691786,3.06,-0.892234342619643,2.91,5.865058019007952,2.48,9.568448243124683,3.97,11.684914281482055,5.16,,554071.641858873,5648451.875522748,50.98511333333333,3.7703433333333334
5059.1068N,00346.2206E,21.6,01/07/2000,10:01:48.34,1.5,5,3.923071794372144,2.72,3.997767317298043,3.06,-0.6993188090802606,2.91,5.951772586493284,2.48,9.69171327685254,3.97,11.655313485328836,5.15,,554071.641858873,5648451.875522748,50.98511333333333,3.7703433333333334
5059.1078N,00346.2196E,21.7,01/07/2000,10:01:48.79,1.5,5,3.996782955435503,2.72,4.0140184039537266,3.07,-0.6752043673878378,2.92,6.038487153978617,2.48,9.761049858324455,3.98,11.75151607282679,5.1,,554070.4526512495,5648453.7166582635,50.98513,3.7703266666666666
5059.1078N,00346.2196E,21.7,01/07/2000,10:01:49.32,1.5,5,3.9804026974214253,2.72,4.038395033937251,3.06,-0.6671662201570303,2.9,6.093669151469284,2.47,9.768753922932447,3.98,12.01052303916743,5.11,,554070.4526512495,5648453.7166582635,50.98513,3.7703266666666666
5059.1088N,00346.2185E,21.7,01/07/2000,10:01:49.84,1.5,5,3.988592826428464,2.72,4.079022750576459,3.06,-0.6189373367721847,2.9,6.156734291458616,2.47,9.907427085876282,3.98,12.08452502955047,5.14,,554069.1464599738,5648455.556571947,50.985146666666665,3.7703083333333334
5059.1088N,00346.2185E,21.7,01/07/2000,10:01:50.29,1.5,5,4.029543471463664,2.72,4.079022750576459,3.07,-0.5305177172333012,2.91,6.204033146450617,2.49,9.9767636673482,3.99,12.077124830512165,5.13,,554069.1464599738,5648455.556571947,50.985146666666665,3.7703083333333334
5059.1098N,00346.2175E,21.7,01/07/2000,10:01:50.82,1.5,5,4.054113858484785,2.72,4.119650467215666,3.07,-0.48228883384845556,2.91,6.243448858943949,2.47,10.038396184212127,3.98,12.054924233397255,5.13,,554067.9572540568,5648457.397708036,50.98516333333333,3.7702916666666666
5059.1098N,00346.2175E,21.7,01/07/2000,10:01:51.34,1.5,5,4.029543471463664,2.72,4.1684037271827155,3.08,-0.4662125393868403,2.92,6.298630856434615,2.49,10.107732765684045,3.98,12.402733588197545,5.1,,554067.9572540568,5648457.397708036,50.98516333333333,3.7702916666666666
5059.1109N,00346.2164E,21.8,01/07/2000,10:01:51.79,1.5,5,4.111444761534064,2.72,4.2171569871497665,3.07,-0.4501362449252253,2.91,6.267098286439949,2.48,9.930539279700255,3.98,12.054924233397255,5.11,,554066.6491285095,5648459.422958047,50.98518166666667,3.7702733333333334
5059.1109N,00346.2164E,21.8,01/07/2000,10:01:52.32,1.5,5,4.119634890541104,2.72,4.2171569871497665,3.06,-0.4420980976944177,2.91,6.290747713935949,2.47,10.092324636468064,3.97,12.091925228588776,5.08,,554066.6491285095,5648459.422958047,50.98518166666667,3.7702733333333334
5059.1120N,00346.2154E,21.9,01/07/2000,10:01:52.84,1.5,5,4.086874374512944,2.72,4.1684037271827155,3.06,-0.4501362449252253,2.91,6.33016342642928,2.47,10.076916507252083,3.97,11.788517068018312,5.14,,554065.4579883203,5648461.449430408,50.9852,3.7702566666666666
5059.1120N,00346.2154E,21.9,01/07/2000,10:01:53.29,1.5,5,4.136015148555184,2.72,4.184654813838399,3.07,-0.4662125393868403,2.92,6.211916288949283,2.48,9.899723021268292,3.99,11.832918262248134,5.12,,554065.4579883203,5648461.449430408,50.9852,3.7702566666666666
5059.1130N,00346.2144E,21.9,01/07/2000,10:01:53.82,1.5,5,4.2015361806115035,2.71,4.1927803571662405,3.07,-0.4501362449252253,2.93,6.267098286439949,2.5,9.953651473524229,3.97,11.98832244205252,5.1,,554064.2687850249,5648463.290567341,50.985216666666666,3.77024
5059.1130N,00346.2144E,21.9,01/07/2000,10:01:54.34,1.5,5,4.136015148555184,2.72,4.233408073805448,3.07,-0.3858310670787645,2.91,6.298630856434615,2.47,10.115436830292037,3.98,12.054924233397255,5.13,,554064.2687850249,5648463.290567341,50.985216666666666,3.77024
5059.1142N,00346.2134E,22.0,01/07/2000,10:01:54.79,1.5,5,4.078684245505904,2.72,4.2009059004940825,3.07,-0.4501362449252253,2.91,6.267098286439949,2.48,10.0615083780361,3.98,12.17332741801012,5.11,,554063.0757106872,5648465.502375951,50.985236666666665,3.7702233333333335
5059.1142N,00346.2134E,22.0,01/07/2000,10:01:55.32,1.5,5,4.185155922597423,2.72,4.290286877100339,3.07,-0.3456403309247265,2.91,6.385345423919948,2.47,10.238701864019887,3.98,12.284330403584681,5.13,,554063.0757106872,5648465.502375951,50.985236666666665,3.7702233333333335
5059.1154N,00346.2124E,22.1,01/07/2000,10:01:55.84,1.5,5,4.185155922597423,2.72,4.290286877100339,3.07,-0.2732970058474582,2.92,6.5272419888959465,2.48,10.400487220787701,3.98,12.276930204546375,5.15,,554061.8826373473,5648467.7141848365,50.985256666666665,3.7702066666666667
5059.1154N,00346.2124E,22.1,01/07/2000,10:01:56.29,1.5,5,4.496380824864942,2.72,4.347165680395229,3.07,-0.43405995046361007,2.92,6.338046568927947,2.49,10.354262833139753,3.99,12.365732593006024,5.14,,554061.8826373473,5648467.7141848365,50.985256666666665,3.7702066666666667
5059.1166N,00346.2114E,22.2,01/07/2000,10:01:56.82,1.5,5,5.20892204847742,2.71,3.997767317298043,3.09,-0.5465940116949164,2.96,6.669138553871947,2.51,10.539160383731533,4.01,12.698741549729704,5.16,,554060.6895650052,5648469.925993999,50.985276666666664,3.77019
5059.1166N,00346.2114E,22.2,01/07/2000,10:01:57.34,1.5,5,4.480000566850862,2.72,4.704689586820258,3.08,0.17683923907776702,2.93,7.047529393807943,2.5,10.916659549523091,4.0,12.772743540112746,5.11,,554060.6895650052,5648469.925993999,50.985276666666664,3.77019
