layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,depth1,depth2,depth3,depth4,depth5,depth6,depth7,depth8,depth9,depth10,depth11,depth12,depth13,
25.84313219,27.27843094,26.26119383,25.17053034,22.38638908,18.03036313,14.01070418,11.2778987,9.683354314,8.807468733,8.318775476,8.024394158,7.825338446,7.678722261,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
17.46023432,20.91393914,23.06432641,23.84301757,21.85553491,17.80499964,13.94427866,11.30275561,9.747538746,8.875477057,8.37520938,8.065166546,7.85299199,7.697044335,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
23.61052085,24.59540558,25.77917558,25.38650961,22.25684398,17.73143962,13.85060735,11.2871913,9.781864423,8.923790826,8.418217022,8.095854922,7.874015748,7.710100231,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
20.90432092,24.08071857,26.94836693,26.25223144,22.20544478,17.37287399,13.59915141,11.1860577,9.766578767,8.941344778,8.440243079,8.114248621,7.88519161,7.717240315,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
24.57062827,25.67789647,27.37850787,25.6160664,21.12646301,16.52264428,13.12870065,10.978274,9.692740138,8.921402444,8.438106489,8.114907084,7.886435331,7.716644803,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
31.62555345,28.57224492,27.12305731,23.76482331,19.27450754,15.30596627,12.48190124,10.67406735,9.558401835,8.862105636,8.409014464,8.098477486,7.874635798,7.708317274,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
25.43752544,24.91156395,23.73605507,20.70822116,17.03954879,13.9456399,11.7493626,10.30449791,9.373828271,8.766546857,8.354218881,8.063865817,7.851142341,7.691716022,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
30.6213063,25.57741003,21.53037937,17.94108149,14.9169128,12.62307498,11.00267365,9.898050084,9.149130833,8.63632438,8.274720728,8.012178511,7.816163827,7.667535654,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
21.73487796,19.45790283,16.97274178,14.72927591,12.84967169,11.37527016,10.27348004,9.472387989,8.896005693,8.479606546,8.173941475,7.945336088,7.771215418,7.636502482,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
14.77694206,14.122698,13.14889812,12.10360687,11.11988346,10.27063113,9.578544061,9.036688957,8.619946556,8.301510875,8.056719304,7.865963974,7.717240315,7.600516835,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
11.24568447,11.00727581,10.62552464,10.17946395,9.725734293,9.299730308,8.921402444,8.599191676,8.329862557,8.108327252,7.927070947,7.77907429,7.658140603,7.560293339,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
10.12996748,9.9990001,9.778038525,9.506607092,9.217439395,8.931761343,8.664009704,8.422471153,8.210180624,8.027614996,7.872775941,7.741735697,7.633587786,7.543753772,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
9.731413001,9.631127805,9.458948165,9.244707405,9.010632546,8.774238835,8.548469824,8.34028357,8.15261699,7.988496565,7.846214202,7.724393635,7.62195122,7.536362951,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
9.597850082,9.506607092,9.350163628,9.153318078,8.936550492,8.716116099,8.5041245,8.307027745,8.128759551,7.971303308,7.834534629,7.716644803,7.616726331,7.532956685,0.03125,0.10155,0.18945,0.29935,0.43665,0.6083,0.8229,1.0911,1.4264,1.8455,2.3693,3.0242,3.8427,
