x,y,VCP1.48f10000h0.2,VCP2.82f10000h0.2,VCP4.49f10000h0.2,HCP1.48f10000h0.2,HCP2.82f10000h0.2,HCP4.49f10000h0.2,depth,dist,Z(m),Stage(m),H20cm(m),H50cm(m),H100cm(m),elevation,,,,,,,,,,,,,
358822.36718,524330.83095,23.7113538905671,19.2667135455262,16.4680974640347,15.8311267895354,10.0332006923649,8.80445638956322,0.4282059124,93.0989867333419,109.89,109.993,109.96,110.019,110.11,110.3182059124,-0.4282059124,15,15,14,13,12,11,10,9,8,7,6,5
358822.60154,524330.97437,23.6114681752326,19.2192726219017,16.4046845626849,15.7104880401642,9.97834224340017,8.78895427370305,0.438419979700001,93.3952499839281,109.898,110.002,109.96,110.018,110.108,110.3364199797,-0.438419979700001,14,14,13,12,11,10,9,8,7,6,6,5
358822.82955,524331.10572,23.4986259008481,19.1476420108637,16.3347517887871,15.6353619088593,9.96071351356259,8.79442555451367,0.4407135576,93.6801803921822,109.905,110.008,109.96,110.017,110.107,110.3457135576,-0.4407135576,13,12,12,11,10,9,9,8,7,6,6,5
358823.05181,524331.1974,23.3497408784651,19.0683122293002,16.2710296946889,15.6037382664638,9.95288046600047,8.79989330174728,0.432609582000001,93.9474294046569,109.912,110.014,109.96,110.016,110.106,110.344609582,-0.432609582000001,11,11,10,10,9,9,8,7,7,6,6,5
358823.27909,524331.28414,23.2095029098047,18.9839735023579,16.207632500522,15.5968195221721,9.9851691959507,8.84905830746188,0.436309887800001,94.2169870956853,109.919,110.019,109.959,110.015,110.104,110.3553098878,-0.436309887800001,10,10,10,9,9,8,8,7,7,6,6,5
358823.50619,524331.36364,23.0888997796164,18.8730497767014,16.1320691109688,15.6067074199836,10.0252937442033,8.86821387466434,0.447400611600001,94.4841999192353,109.926,110.024,109.958,110.014,110.102,110.3734006116,-0.447400611600001,12,12,11,11,10,9,8,8,7,6,6,5
358823.73833,524331.4283,23.0348377461502,18.7541689130338,16.0556427899456,15.6393251044159,10.0341004960698,8.86638776976946,0.456391437300001,94.7427800048636,109.928,110.029,109.957,110.013,110.1,110.3843914373,-0.456391437300001,12,12,11,11,10,9,9,8,7,7,6,5
358823.9714,524331.47692,22.9487362613567,18.6166476084357,15.9676409371759,15.678865462075,10.1026134864678,8.91472643273878,0.4600917431,94.9934752642897,109.93,110.034,109.956,110.012,110.098,110.3900917431,-0.4600917431,13,12,12,11,10,10,9,8,7,7,6,5
358824.18875,524331.53726,22.82313200194,18.4659597569667,15.873254763386,15.7006061290198,10.1515574335675,8.93842660630749,0.4704994903,95.2354483865992,109.932,110.039,109.955,110.011,110.096,110.4024994903,-0.4704994903,11,11,11,10,9,9,8,8,7,7,6,6
358824.38571,524331.59255,22.7417638762107,18.3349028383678,15.7955471500971,15.7094978019362,10.1868154991022,8.96124916448563,0.4733231396,95.4566489155179,109.934,110.044,109.954,110.01,110.094,110.4073231396,-0.4733231396,10,10,10,9,9,8,8,7,7,6,6,6
358824.56932,524331.65954,22.6637655941223,18.2076025208954,15.7215342738129,15.7035721312722,10.2063929524226,8.99504067197658,0.475443425,95.6647708621962,109.922,110.043,109.953,110.008,110.092,110.397443425,-0.475443425,9,9,8,8,8,7,7,7,6,6,6,6
358824.77239,524331.72335,22.5063814820819,18.0849393202681,15.6474614741577,15.7015965952467,10.2132419625763,8.9768291102815,0.4881447502,95.8891591822265,109.91,110.042,109.952,110.006,110.09,110.3981447502,-0.4881447502,7,7,7,7,6,6,6,6,6,6,6,6
358824.97661,524331.79549,22.3304097431745,17.9832278859545,15.5854531910946,15.6769100786235,10.2142184555469,8.98959801462198,0.5043527013,96.1184759569719,109.898,110.041,109.951,110.004,110.088,110.4023527013,-0.5043527013,8,8,8,7,7,7,7,7,6,6,6,6
358825.17546,524331.88122,22.1001489320763,17.8840984426652,15.5228636209523,15.6512335673672,10.2200946233196,8.99871344024053,0.5083995923,96.3409889299749,109.886,110.04,109.95,110.002,110.086,110.3943995923,-0.5083995923,5,5,5,5,5,5,5,5,6,6,6,6
358825.37342,524331.97571,21.8191199279448,17.7903213380188,15.4626175280866,15.6581523116588,10.2318446514641,9.00144911765327,0.518440367,96.5667838820747,109.875,110.04,109.95,110,110.085,110.393440367,-0.518440367,8,8,8,7,7,7,7,7,6,6,6,6
358825.56483,524332.08381,21.5694979621617,17.7350690360114,15.4244700272797,15.6700146073438,10.2357604523296,9.02245922708604,0.522670744100001,96.7925333530143,109.86,110.038,109.95,109.998,110.083,110.3826707441,-0.522670744100001,3,3,4,4,4,4,4,5,5,5,6,6
358825.76703,524332.19458,21.3370138316381,17.6871968842248,15.3674854238285,15.6561718394208,10.2680842171006,9.06720852375223,0.5186136595,97.0286872301558,109.845,110.036,109.95,109.996,110.081,110.3636136595,-0.5186136595,4,4,4,4,4,5,5,5,5,6,6,6
358825.97292,524332.30903,21.1387098289142,17.6426072450909,15.3248560949258,15.6166314817617,10.263185114706,9.08458164026916,0.5277777777,97.2695844686334,109.828,110.034,109.95,109.994,110.079,110.3557777777,-0.5277777777,5,5,5,5,5,5,6,6,6,6,6,6
358826.18222,524332.39523,20.9095405216589,17.6091329042593,15.294656898189,15.5860005893551,10.263185114706,9.12754119427408,0.5313047909,97.5092355625621,109.811,110.032,109.95,109.992,110.077,110.3423047909,-0.5313047909,4,4,4,4,4,5,5,5,6,6,6,6
358826.40902,524332.48891,20.5562833593624,17.5758320182591,15.2911604979694,15.5780966487088,10.260242956574,9.14765754726724,0.5311213047,97.7673545432948,109.794,110.03,109.95,109.99,110.075,110.3251213047,-0.5311213047,4,4,5,5,5,5,5,5,6,6,6,7
358826.65489,524332.5846,20.1966224581615,17.5449381551928,15.2916021462095,15.5820470653014,10.2710240138584,9.15040346890822,0.542925586100001,98.0442367913096,109.788,110.028,109.95,109.99,110.074,110.3309255861,-0.542925586100001,4,4,4,4,4,5,5,5,6,6,6,7
358826.90206,524332.69256,20.0777472060272,17.5415723559289,15.3036975703166,15.5909363943379,10.3200157755613,9.21793262821531,0.5416819572,98.3268523390184,109.783,110.026,109.95,109.989,110.071,110.3246819572,-0.5416819572,3,3,3,4,4,4,5,5,6,6,6,7
358827.14882,524332.80305,20.1357444953271,17.557575415915,15.3209108541439,15.5929099975145,10.3611785225037,9.25999469687232,0.5520897044,98.610654125852,109.778,110.024,109.95,109.988,110.068,110.3300897044,-0.5520897044,1,1,1,2,2,3,4,4,5,6,6,7
358827.418,524332.92839,20.338905393277,17.5950138549957,15.3514145059438,15.5988330513941,10.4298248023095,9.32951858776164,0.571488277300001,98.9208914220502,109.773,110.022,109.95,109.987,110.065,110.3444882773,-0.571488277300001,1,1,1,2,2,3,4,4,5,6,7,7
358827.69755,524333.05827,20.5516419731059,17.6517388783226,15.3950676268935,15.5751192085546,10.4769008402433,9.38165048548896,0.5730784914,99.2422322743309,109.768,110.02,109.95,109.986,110.062,110.3410784914,-0.5730784914,1,1,1,2,2,3,4,4,5,6,7,7
358827.98731,524333.18564,20.6632577447605,17.6980172909682,15.4306438459818,15.5731386075561,10.5347848980789,9.40636624813607,0.5785524976,99.5707591295616,109.756,110.018,109.949,109.984,110.059,110.3345524976,-0.5785524976,0,1,1,1,2,3,3,4,5,6,6,7
358828.28235,524333.31334,20.7394185514442,17.756760854498,15.4889437809837,15.5859932870583,10.557348266889,9.44577191009507,0.5954841999,99.9040498028174,109.743,110.016,109.948,109.982,110.056,110.3384841999,-0.5954841999,-1,-1,0,0,1,2,2,3,4,5,6,7
358828.57921,524333.45197,20.8814057055892,17.843656041073,15.5420130985701,15.6393786378587,10.5857884739248,9.46409425733267,0.6021916413,100.24439816548,109.732,110.014,109.947,109.98,110.053,110.3341916413,-0.6021916413,0,0,1,1,2,2,3,4,4,5,6,7
358828.88905,524333.62219,21.1851063922605,17.9479350168307,15.5900207951177,15.7105539106129,10.6191380677099,9.45128395740469,0.605718654600001,100.60088013339,109.718,110.012,109.946,109.978,110.049,110.3237186546,-0.605718654600001,2,2,2,2,3,3,4,4,5,6,6,7
358829.20468,524333.8007,22.0047552982296,18.118204791383,15.629934777565,15.7767905518754,10.6377686070317,9.43116760441153,0.6147196739,100.965743200409,109.704,110.01,109.945,109.976,110.045,110.3187196739,-0.6147196739,2,2,2,3,3,4,4,5,5,6,6,7
358829.52529,524333.9942,23.0406287852621,18.3195348741675,15.675669709725,15.8321320650944,10.6514900795717,9.42293390917133,0.6180733946,101.341162066808,109.69,110.008,109.944,109.974,110.041,110.3080733946,-0.6180733946,1,1,2,2,2,3,3,4,5,6,6,7
358829.84926,524334.19044,23.9818458034669,18.5306654624158,15.7421345453881,15.8301552087049,10.6308980814918,9.38729248958879,0.628491335400001,101.720882635891,109.675,110.005,109.943,109.973,110.039,110.3034913354,-0.628491335400001,1,1,1,2,2,3,3,4,5,5,6,6
358830.16888,524334.39377,24.6999642523726,18.7224260087609,15.8106022943736,15.846941619218,10.6103060834119,9.31242150660075,0.656401631000001,102.102678698978,109.66,110.002,109.942,109.972,110.037,110.316401631,-0.656401631000001,1,2,2,2,2,3,3,4,5,5,6,6
358830.46516,524334.59843,25.1548660406889,18.8852542347578,15.8705645328184,15.8834942557152,10.5553696698687,9.21738964681888,0.652701325100001,102.467320767339,109.646,109.999,109.94,109.97,110.034,110.2987013251,-0.652701325100001,3,3,3,3,3,4,4,4,5,5,5,6
358830.75406,524334.80816,25.4100285364144,18.9863785475297,15.8986561956204,15.977419572786,10.5073129287114,9.12335536963189,0.6655759428,102.829542288702,109.632,109.996,109.938,109.968,110.031,110.2975759428,-0.6655759428,5,5,5,5,5,5,5,5,5,5,5,5
358831.03784,524335.02369,25.6053936758745,19.0809822891233,15.9278147185033,16.0704391035665,10.4739380012072,9.04936666824317,0.674220183300001,103.190599926949,109.628,109.994,109.937,109.967,110.028,110.3022201833,-0.674220183300001,6,6,5,5,5,5,5,5,5,4,4,5
358831.31178,524335.23486,25.7511229323814,19.1729056136816,15.9664680094523,16.1832798328112,10.4719741310559,8.9588351559404,0.674046890800001,103.540926869569,109.625,109.992,109.936,109.966,110.025,110.2990468908,-0.674046890800001,3,3,3,3,3,3,3,3,3,4,4,4
358831.58294,524335.43622,25.854452724376,19.2554108480874,16.0109564465957,16.2803071136277,10.4484330264148,8.85479575495328,0.679867482000001,103.883771410394,109.622,109.99,109.935,109.965,110.022,110.301867482,-0.679867482000001,0,0,0,0,1,1,2,2,3,3,4,4
358831.85116,524335.63297,25.9276694626198,19.3341752430717,16.0649704583503,16.3813050492733,10.4297928132517,8.78184225432396,0.666106014100001,104.221747950278,109.624,109.988,109.934,109.964,110.02,110.2901060141,-0.666106014100001,3,3,3,3,3,3,3,3,4,4,4,5
358832.11904,524335.82806,25.6458427308004,19.350035351503,16.1109644644664,16.5031248623597,10.4337206532348,8.71260547783128,0.663985728700001,104.558718699375,109.626,109.986,109.933,109.963,110.018,110.2899857287,-0.663985728700001,2,2,2,2,3,3,3,3,4,4,5,5
358832.38131,524336.00966,25.2768141672343,19.3516459727722,16.1566832939569,16.6744690256373,10.4592329277866,8.63606995592009,0.669102956000001,104.884910308643,109.63,109.983,109.932,109.961,110.014,110.299102956,-0.669102956000001,3,3,3,3,3,4,4,4,4,5,5,5
358832.63522,524336.18373,24.8730365509554,19.3343884958435,16.1829143357448,16.8852997780823,10.465117877165,8.5587777093679,0.676513761300001,105.200072752717,109.634,109.981,109.931,109.959,110.01,110.3105137613,-0.676513761300001,3,3,3,3,3,4,4,4,4,5,5,5
358832.89767,524336.33769,24.6067236770063,19.3426386462445,16.20227367624,17.1278595772474,10.4925764248627,8.51064342186084,0.633088684900001,105.511128213815,109.638,109.979,109.93,109.957,110.006,110.2710886849,-0.633088684900001,5,5,5,5,5,5,5,5,5,5,5,5
358833.18211,524336.47253,24.5818477991582,19.3877149660398,16.2368923177085,17.3675710476455,10.5484949214356,8.47157683623305,0.620744138600001,105.833394200504,109.64,109.977,109.93,109.956,110.003,110.2607441386,-0.620744138600001,7,7,7,6,6,6,6,5,5,5,5,5
358833.47016,524336.60159,24.9155391775554,19.508983643818,16.304410576856,17.5529526698915,10.5975319797912,8.44342618516234,0.609276248700001,106.154564355899,109.642,109.975,109.93,109.955,110,110.2512762487,-0.609276248700001,7,7,6,6,6,6,5,5,5,5,5,5
358833.76345,524336.71429,25.4560745152721,19.6600152895008,16.3965079381536,17.7146464463661,10.6289404961079,8.38257920655199,0.609622833800001,106.47357168643,109.643,109.973,109.93,109.954,109.997,110.2526228338,-0.609622833800001,6,6,6,6,5,5,5,5,5,4,4,4
358834.05628,524336.83571,26.0895904979666,19.8330008643693,16.4993205946892,17.8644826139889,10.6309043662591,8.32986873169957,0.601855249700001,106.797306622621,109.644,109.971,109.93,109.953,109.994,110.2458552497,-0.601855249700001,10,9,9,8,8,7,7,6,6,5,5,4
358834.34576,524336.96754,26.7273742129485,20.0204018844636,16.6016537015721,18.0103558702774,10.6446329474132,8.3044591247226,0.587747196700001,107.124243619052,109.645,109.969,109.93,109.952,109.991,110.2327471967,-0.587747196700001,13,12,12,11,10,9,8,7,6,5,5,4
358834.63498,524337.10642,27.337724899192,20.2279624207887,16.6995152152119,18.1483063994682,10.6416916183345,8.27450372788149,0.602568807300001,107.454837534173,109.641,109.966,109.929,109.95,109.988,110.2435688073,-0.602568807300001,14,14,13,12,11,10,9,8,6,5,4,3
358834.92026,524337.2624,27.9206562359346,20.4475236975658,16.7969616419088,18.2684209377782,10.6279596610303,8.26542747021711,0.598868501500001,107.79246204096,109.637,109.963,109.928,109.948,109.985,110.2358685015,-0.598868501500001,13,13,12,11,10,9,8,7,6,5,4,3
358835.2037,524337.44139,28.3415519607306,20.6456171032924,16.8915923318492,18.3329462308342,10.5985250137055,8.24547150868139,0.6045158001,108.141422962281,109.632,109.961,109.927,109.947,109.984,110.2365158001,-0.6045158001,14,13,12,11,10,9,8,7,6,5,4,3
358835.48532,524337.62114,28.737557415776,20.8490502108728,17.0027257422533,18.4024152136849,10.6044050333361,8.26451480255293,0.585983690000001,108.489191225842,109.628,109.959,109.926,109.945,109.981,110.21398369,-0.585983690000001,15,14,13,12,11,10,9,7,6,5,4,3
358835.75863,524337.81006,29.1324783333573,21.0481688749329,17.1443226160302,18.4361623969087,10.5906737935379,8.29082677410454,0.599561671600001,108.833370698232,109.624,109.957,109.925,109.943,109.978,110.2235616716,-0.599561671600001,14,13,13,12,11,9,8,7,6,5,4,3
358836.02119,524338.02356,29.4808078506738,21.208157447664,17.2555073165579,18.4609888815326,10.5523989476709,8.30988733573915,0.614026503400001,109.177723067954,109.618,109.954,109.924,109.941,109.974,110.2320265034,-0.614026503400001,14,13,12,11,10,9,8,7,6,5,4,3
358836.28564,524338.23315,29.718744924249,21.3280538930632,17.3440937084565,18.4758875868944,10.5366953875524,8.34076754384556,0.618083588,109.521621817748,109.612,109.951,109.923,109.939,109.97,110.230083588,-0.618083588,14,13,12,12,10,9,8,7,6,5,4,3
358836.53886,524338.45044,29.8877996514759,21.4209601823627,17.4091589128497,18.4580109188995,10.5150962034037,8.4016145224559,0.6172069316,109.857760635983,109.608,109.949,109.922,109.937,109.967,110.2252069316,-0.6172069316,12,11,11,10,9,8,7,6,5,5,4,3
358836.78502,524338.66037,29.9687113387913,21.4752060915416,17.4519972564759,18.4371489329785,10.5308032056111,8.45250247050836,0.6182670743,110.183737936714,109.604,109.947,109.921,109.935,109.964,110.2222670743,-0.6182670743,14,13,12,12,11,9,8,7,6,5,4,3
358837.03163,524338.86121,29.9961515359423,21.4986453109232,17.4854391409089,18.4143014512329,10.5651692200171,8.50519889820404,0.609102956100001,110.504555189767,109.599,109.945,109.92,109.933,109.961,110.2081029561,-0.609102956100001,13,13,12,11,10,9,8,7,6,5,4,3
358837.27293,524339.04671,29.9747574987786,21.4779090401765,17.5103287444383,18.3825115227185,10.6103226258287,8.5661009095941,0.6045158001,110.813306880377,109.597,109.944,109.92,109.932,109.958,110.2015158001,-0.6045158001,13,13,12,11,10,9,8,7,6,5,4,3
358837.50661,524339.20946,29.9514841491087,21.4393110036285,17.5250716785556,18.3825115227185,10.6643158509912,8.60974543385611,0.6103363913,111.102178275418,109.595,109.943,109.92,109.931,109.955,110.2053363913,-0.6103363913,14,14,13,12,11,10,9,7,6,5,4,3
358837.75138,524339.32482,29.99340655734,21.4087013404393,17.5359369848455,18.3974113571842,10.7369934694091,8.66153106291075,0.602395514700001,111.390803447469,109.592,109.942,109.92,109.93,109.952,110.1943955147,-0.602395514700001,14,13,13,12,11,9,8,7,6,5,4,3
358837.98673,524339.44713,30.0452798371939,21.3639776531468,17.5259868303319,18.4083366338137,10.7968921308894,8.70428029402334,0.611039755300001,111.677760438928,109.592,109.94,109.919,109.929,109.951,110.2030397553,-0.611039755300001,16,15,14,13,12,11,9,8,7,6,4,3
358838.21525,524339.56449,30.0401424536967,21.3013738888886,17.4851620298803,18.4421057451196,10.8745010522825,8.74705245912326,0.624627930700001,111.956289855278,109.592,109.938,109.918,109.928,109.95,110.2166279307,-0.624627930700001,16,15,15,13,12,11,10,8,7,6,5,4
358838.43988,524339.67985,30.0308148164304,21.2607198707486,17.4561920030229,18.4570054253145,10.9462015492107,8.77798327915683,0.6295616717,112.230703713368,109.595,109.937,109.917,109.927,109.95,110.2245616717,-0.6295616717,14,13,12,12,11,10,8,7,6,5,4,4
358838.66286,524339.79058,29.981608272393,21.2232600083824,17.430218696763,18.4520403404096,11.0022020508584,8.77889041109847,0.623211009100001,112.501670385355,109.598,109.935,109.916,109.926,109.949,110.2212110091,-0.623211009100001,12,11,11,10,9,8,7,7,6,5,4,4
358838.89738,524339.90418,29.9101503518587,21.1906095774854,17.4075631828936,18.4748839354079,11.0414881839447,8.76524001847675,0.627798165000001,112.784112214566,109.601,109.933,109.915,109.925,109.948,110.228798165,-0.627798165000001,11,10,10,9,8,8,7,6,5,5,4,4
358839.14775,524340.02116,29.7626725828019,21.166655503442,17.3925084191194,18.4907822797376,11.0493442323671,8.73431688273275,0.6288583077,113.081571742452,109.604,109.931,109.914,109.924,109.947,110.2328583077,-0.6288583077,9,8,8,8,7,6,6,5,5,4,4,4
358839.40622,524340.14067,29.5605603700797,21.1417915741294,17.3827439181931,18.5076697709292,11.0385369687887,8.69794434264177,0.651957186400001,113.387355511828,109.609,109.929,109.913,109.923,109.945,110.2609571864,-0.651957186400001,10,10,10,9,8,8,7,6,5,5,4,4
358839.66212,524340.28486,29.3185336719321,21.1306204621342,17.3887719009351,18.5583466771367,11.0031937702488,8.63613887394191,0.655484199700001,113.70672338198,109.614,109.927,109.912,109.922,109.943,110.2694841997,-0.655484199700001,16,16,15,14,12,11,10,8,7,6,4,3
358839.9215,524340.4459,29.0873497372695,21.1314067816154,17.4091362371016,18.5623196959024,10.9442971775122,8.55534869351954,0.632212028500001,114.03882194404,109.619,109.924,109.911,109.921,109.941,110.2512120285,-0.632212028500001,11,10,10,9,8,8,7,6,5,5,4,3
358840.1635,524340.64827,28.9046718130386,21.1480610768341,17.4456685897005,18.5643071957127,10.88633623543,8.49630991212995,0.636269113100001,114.362475403502,109.624,109.921,109.91,109.92,109.939,110.2602691131,-0.636269113100001,12,11,11,10,9,8,7,7,6,5,4,4
358840.41423,524340.8641,28.7353521234312,21.1826292645611,17.4925340315521,18.5384903059725,10.8038968892733,8.38929583960323,0.6323853211,114.702164215953,109.614,109.918,109.909,109.919,109.936,110.2463853211,-0.6323853211,12,11,11,10,9,8,7,7,6,5,4,4
358840.6551,524341.09597,28.6104374657688,21.2359190443362,17.5444836843595,18.519615898112,10.7262879678802,8.30300519197359,0.6129765545,115.051549244685,109.604,109.915,109.908,109.918,109.933,110.2169765545,-0.6129765545,12,11,11,10,9,8,8,7,6,5,4,4
358840.88303,524341.33797,28.5672547712217,21.2786135050729,17.5861051487259,18.482868351923,10.6536066922352,8.2231278943672,0.607329255900001,115.403958012654,109.594,109.912,109.907,109.917,109.93,110.2013292559,-0.607329255900001,14,13,13,12,11,10,8,7,6,5,4,3
358841.10859,524341.59094,28.6410142103592,21.341667859542,17.6357683281888,18.4908136365353,10.5887768711383,8.15331300053543,0.6195005098,115.76010111676,109.582,109.909,109.906,109.916,109.928,110.2015005098,-0.6195005098,15,15,14,13,12,11,9,8,7,5,4,3
358841.33136,524341.84578,28.8308828539854,21.4318082688968,17.6951030805099,18.4947884461783,10.5396814058838,8.08079085611508,0.6113863406,116.114704466521,109.57,109.906,109.905,109.915,109.926,110.1813863406,-0.6113863406,13,13,12,11,10,9,8,7,6,5,4,3
358841.54458,524342.11481,29.2057900395615,21.5365799703141,17.7668590717626,18.4977696855689,10.5082666066339,8.03818168639181,0.6150866464,116.471518093382,109.558,109.903,109.904,109.914,109.924,110.1730866464,-0.6150866464,13,13,12,11,10,9,8,7,6,5,4,3
358841.73962,524342.39717,29.6807830702867,21.6621446278927,17.854608226551,18.4967751368205,10.4729427444445,8.02548031631464,0.604495413000001,116.825019649189,109.545,109.9,109.903,109.913,109.923,110.149495413,-0.604495413000001,14,13,13,12,11,9,8,7,6,5,4,3
358841.92492,524342.6735,30.1786317103844,21.7708639812321,17.9091973761507,18.4649714152743,10.4484269683418,8.00103193373052,0.600784913500001,117.168497298431,109.528,109.897,109.902,109.912,109.922,110.1287849135,-0.600784913500001,13,13,12,11,10,9,8,7,6,5,4,3
358842.10357,524342.94081,30.6487497037572,21.8668222967508,17.9460341076758,18.4431081218647,10.4680390532477,8.00917288496373,0.624403669800001,117.500880694137,109.511,109.895,109.901,109.911,109.921,110.1354036698,-0.624403669800001,14,14,13,12,11,10,8,7,6,5,3,2
358842.27465,524343.20484,31.0335720428618,21.9378108027108,17.9590395958206,18.4510528605436,10.4699972509074,8.01823670579322,0.6176962284,117.826173846721,109.494,109.891,109.9,109.908,109.919,110.1116962284,-0.6176962284,15,15,14,13,11,10,9,7,6,5,3,2
358842.43524,524343.43911,31.372392920216,21.9889316503704,17.9628614628316,18.4877985690817,10.4876320156136,8.09067575459135,0.612762487300001,118.122857034663,109.488,109.888,109.9,109.906,109.918,110.1007624873,-0.612762487300001,16,16,15,14,12,11,9,8,6,5,3,2
358842.61156,524343.6749,31.6443245578475,22.0144091074881,17.9535501872563,18.4897870895654,10.4895896634637,8.13691761285431,0.6051783894,118.426895235139,109.482,109.885,109.9,109.904,109.917,110.0871783894,-0.6051783894,17,17,16,14,13,11,10,8,6,5,4,2
358842.7957,524343.8943,31.8133948277126,22.0390778030931,17.9547123600973,18.5106433092839,10.5062640208692,8.19131707529649,0.596014271100001,118.719832281974,109.474,109.882,109.9,109.902,109.916,110.0700142711,-0.596014271100001,17,16,15,14,13,11,10,8,6,5,4,2
358842.97479,524344.11542,31.8914228327553,22.043793316134,17.9600785654261,18.4987266792029,10.5180376128174,8.23660315854802,0.5861365952,119.010437623568,109.468,109.88,109.9,109.9,109.915,110.0541365952,-0.5861365952,17,16,15,14,13,11,10,8,6,5,4,2
358843.13284,524344.34266,31.8630769513152,22.026076795185,17.9620311554761,18.4758774616993,10.5288284876004,8.29912594330717,0.5769622833,119.291603656333,109.462,109.878,109.9,109.898,109.914,110.0389622833,-0.5769622833,17,16,15,14,12,11,9,8,6,5,4,3
358843.27524,524344.55484,31.7668990945973,22.0033741858655,17.9569188549508,18.4709053245977,10.5455133045318,8.35627781624419,0.560040774700001,119.551637125767,109.456,109.876,109.9,109.896,109.913,110.0160407747,-0.560040774700001,16,16,15,14,12,11,9,8,6,5,4,3
358843.42002,524344.74325,31.6306287300472,21.9687329874659,17.9380319710085,18.4649446190534,10.5690535833086,8.3935194721462,0.552283384200001,119.796277915545,109.447,109.873,109.899,109.894,109.912,109.9992833842,-0.552283384200001,16,16,15,14,12,11,9,8,6,5,4,3
358843.57583,524344.91395,31.5118058226842,21.9476584566266,17.9370383754391,18.4401159459551,10.6082873304004,8.44065110720863,0.551233435200001,120.036460765209,109.442,109.87,109.898,109.892,109.911,109.9932334352,-0.551233435200001,16,16,15,13,12,11,9,8,6,5,4,3
358843.73117,524345.08038,31.3775143157649,21.9324463157237,17.9470693590533,18.4411098116451,10.6495352384111,8.48327447957754,0.542242609600001,120.273543883824,109.437,109.867,109.897,109.89,109.91,109.9792426096,-0.542242609600001,16,16,15,13,12,11,9,8,6,5,4,3
358843.88885,524345.23177,31.2461449535561,21.9201115054585,17.9615549383937,18.4232307171685,10.6898017087897,8.51414233976356,0.536075433300001,120.502041479334,109.432,109.866,109.896,109.89,109.91,109.9680754333,-0.536075433300001,16,15,15,13,12,11,9,8,6,5,4,3
358844.0592,524345.39121,31.087519331079,21.8987373379365,17.9727391207729,18.4182627308312,10.7359281282295,8.49870912106578,0.522150866500001,120.745429320429,109.429,109.865,109.895,109.89,109.91,109.9511508665,-0.522150866500001,16,15,14,13,12,11,9,8,7,5,4,3
358844.22478,524345.54772,30.9394924067883,21.8849782987863,17.9940808571035,18.4202471829828,10.7810882304223,8.47873892763344,0.511223241700001,120.983787852118,109.426,109.864,109.894,109.89,109.91,109.9372232417,-0.511223241700001,16,15,14,13,12,11,9,8,7,5,4,3
358844.39688,524345.69917,30.8143916662492,21.8800049643385,18.0250479751518,18.40733415168,10.8036694976006,8.43972486245496,0.499408766700001,121.22416146267,109.427,109.863,109.893,109.889,109.908,109.9264087667,-0.499408766700001,16,15,14,13,12,11,9,8,7,5,4,3
358844.55765,524345.8598,30.7019991269461,21.8789916242449,18.0517680774704,18.3914434471023,10.8085774169249,8.39805363200133,0.488307849300001,121.467491504338,109.428,109.862,109.892,109.888,109.906,109.9163078493,-0.488307849300001,15,15,14,13,12,10,9,8,7,5,4,3
358844.72585,524346.02056,30.6175927944358,21.888355566411,18.0794524835553,18.3695995299972,10.80759587431,8.32830245490864,0.480723751400001,121.714489141542,109.429,109.861,109.891,109.887,109.904,109.9097237514,-0.480723751400001,15,15,14,13,12,10,9,8,7,5,4,3
358844.90271,524346.18568,30.5374677033744,21.8990811013881,18.1047170593466,18.3328515925738,10.7918929874632,8.26662811663246,0.470509684100001,121.969875371979,109.429,109.86,109.89,109.886,109.902,109.8995096841,-0.470509684100001,15,15,14,13,12,10,9,8,6,5,4,3
358845.08232,524346.37026,30.4627119161556,21.9129096257731,18.1224828697161,18.3050431868122,10.7605064071755,8.18233733952733,0.457298675000001,122.2396511865,109.432,109.86,109.89,109.885,109.9,109.889298675,-0.457298675000001,15,15,14,13,12,10,9,8,6,5,4,3
358845.25526,524346.56658,30.403053372524,21.9412921999479,18.1520014222889,18.2891556029506,10.7036410273112,8.1008892022537,0.442660550600001,122.511029995385,109.44,109.86,109.89,109.883,109.898,109.8826605506,-0.442660550600001,15,14,13,12,11,10,9,7,6,5,4,3
358845.43223,524346.77937,30.3620472987481,21.9758441972397,18.1743060760284,18.2216447353464,10.6192689503977,8.02753291595206,0.421162079600001,122.797100168868,109.448,109.86,109.89,109.881,109.896,109.8691620796,-0.421162079600001,14,14,13,12,11,10,8,7,6,5,4,3
358845.61079,524347.00216,30.3798648539487,22.0148052819357,18.1900545908806,18.1134736366397,10.480136388584,7.88930501179475,0.398256880800001,123.090246912051,109.456,109.86,109.89,109.879,109.894,109.8542568808,-0.398256880800001,10,10,9,9,8,7,6,5,5,4,3,3
358845.78446,524347.22017,30.4322410607931,22.0635669338827,18.2083333448462,18.0419948581763,10.3889651236654,7.81966690488716,0.383995922600001,123.376940939862,109.462,109.86,109.89,109.877,109.892,109.8459959226,-0.383995922600001,8,8,7,7,6,6,5,4,4,3,3,3
358845.9411,524347.42276,30.4896265664806,22.1086191071883,18.2234374177733,17.9606053061343,10.2742879401637,7.73563828223072,0.380652395500001,123.64438424306,109.479,109.859,109.89,109.875,109.89,109.8596523955,-0.380652395500001,6,6,6,6,5,5,4,4,3,3,3,2
