Easting (m),Northing (m),VCP1.48,VCP2.82,VCP4.49,HCP1.48,HCP2.82,HCP4.49,Stage (m),Distance (m)
358846.0306,524347.59,29.4754128362053,21.1840071191871,17.1434509837814,17.3341870733547,9.55386541364717,7.01007444294959,0.45127421,74.3313464427811
358845.8683,524347.3856,29.4274706330312,21.0519030536408,17.0196198635983,17.4457805523677,9.74119610803241,7.1442763185466,0.370234455,74.5923457722429
358845.6722,524347.1277,29.666446032614,21.0796264489563,17.0563627897001,17.4178821826145,9.92852680241765,7.31005510604879,0.354434251,74.9163328399536
358845.4914,524346.8994,29.6743246014665,21.0673224697193,17.0544857053519,17.3806843562768,9.97312934869985,7.1521705465229,0.465341488,75.2075535980932
358845.3169,524346.6487,29.650702438004,20.9611938843177,16.99493438521,17.4178821826145,10.0177318949821,7.27847819414361,0.454841998,75.513005296395
358845.23,524346.3213,29.5828467580005,20.9449235227411,16.9806838278312,17.473678922121,10.178301061598,7.4442569816458,0.421304791,75.8517417279214
358845.0028,524346.1953,29.369066098113,20.8667653027971,16.9061309237054,17.6224702274717,10.2764266634188,7.5784588572428,0.396636086,76.1115413429454
358844.853,524345.9371,29.4017357231135,20.8338552874206,16.8868157103984,17.6782669669782,10.2050625893673,7.60214154117169,0.431906218,76.4100497683289
358844.6237,524345.8167,29.6847205470096,20.9225532968697,16.9258014944417,17.6596680538093,10.321029209701,7.80739146855534,0.527115189,76.6690375093638
358844.4637,524345.744,29.78668836187,20.9350363541634,16.9383147399871,17.7061653367314,10.321029209701,7.75213187272128,0.55351682,76.8447796215468
358844.3012,524345.6268,30.0474789317716,20.9187749261503,16.8765668773861,17.4829783787054,10.0712549505207,7.7205549608161,0.597655454,77.0451345316597
358844.0722,524345.5398,30.1442859147656,20.9226724742473,16.8589687944148,17.7061653367314,10.0266524042385,7.878439520342,0.502344546,77.2901039174739
358843.9036,524345.4765,30.434550460004,20.9794046419599,16.8278929770171,17.7619620762379,10.0712549505207,7.84686260843682,0.456574924,77.4701951443466
358843.8094,524345.2918,30.4834857912926,20.9798204492708,16.8041649080735,17.585272401134,9.98204985795629,7.76002610069758,0.541182467,77.6775299701536
358843.7092,524345.0424,30.7280850674678,20.9706680673154,16.7532733042386,17.5666734879652,9.97312934869985,7.64161268105316,0.565851172,77.9463057130968
358843.509,524344.8068,30.7820524943925,20.9914145136451,16.7005776730317,17.5945718577184,9.97312934869985,7.78370878462646,0.539449541,78.2554778334311
358843.347,524344.6302,30.7881184506084,20.9953732120823,16.7130596658263,17.6038713143028,9.86608323762257,7.75213187272128,0.505912334,78.4951266598539
358843.1495,524344.3427,30.9222827931073,21.0336312566417,16.7856709764956,17.7247642499003,9.78579865431461,7.73634341676869,0.571151886,78.843928179332
358843.0469,524344.3028,30.9438973507268,21.0378413407649,16.7948039541972,17.8270582723289,9.95528833018697,7.53898771736133,0.588786952,78.95401346447
358842.9103,524344.0797,31.0737443980903,21.0772399936604,16.8476008155383,17.696865880147,9.94636782093053,7.38110315783544,0.643425076,79.2156108076957
358842.7431,524343.9198,31.1861063145946,21.1157309304325,16.8855511652405,17.7154647933158,9.71443458026309,7.31005510604879,0.608154944,79.4469630283016
358842.6244,524343.6557,31.449948362558,21.2463846708087,17.0297776181745,17.7619620762379,9.81256018208393,7.55477617331392,0.579918451,79.7365118152572
358842.4796,524343.3547,31.3560168989041,21.1915744602929,16.8741215374709,17.80845935916,9.91960629316121,7.34952624593026,0.62579001,80.0705298386815
358842.2289,524343.0194,30.7551071988508,21.1453495201386,16.7865020623096,17.7991599025756,9.88392425613545,7.21532437033325,0.632925586,80.4891902978131
358841.9183,524342.8312,29.9802225325006,20.9265838082982,16.7047158264005,17.6782669669782,9.86608323762257,7.24690128223843,0.664627931,80.8523591290345
358841.6676,524342.6128,29.161107069211,20.7608196034664,16.6900566198012,17.3992832694456,9.82148069134037,7.31005510604879,0.631090724,81.1848483018238
358841.5838,524342.2723,28.180111953926,20.7572128721617,16.7973381758515,17.585272401134,9.84824221910969,7.34952624593026,0.581753313,81.5355086646075
358841.5436,524342,27.6723119312431,20.5556767140034,16.7510874827605,17.3806843562768,9.62522948769869,7.10480517866513,0.620489297,81.8107600587516
358841.3361,524341.6625,27.2521033883655,20.3740289555504,16.6771015229516,17.7526626196535,9.93744731167409,7.46004543759838,0.655861366,82.2069449903168
358841.1238,524341.4066,26.5627583696578,20.1797975661429,16.5142174549484,17.9014539250042,9.76795763580173,7.31005510604879,0.407237513,82.5394447647533
358840.8901,524341.1565,26.4089235530626,20.0989379458106,16.3914033744371,18.0130474040172,9.93744731167409,7.52319926140874,0.645259939,82.8817395207241
358840.674,524340.8321,26.8933922634443,20.0721731347431,16.2354814458448,17.7712615328223,10.1336985153158,7.66529536498204,0.685830785,83.2715273733251
358840.3474,524340.6644,27.7605871047718,20.2118122801293,16.22439687534,17.7805609894068,10.2050625893673,7.7205549608161,0.588786952,83.6386661072911
358840.0012,524340.471,28.9346310359279,20.3025005786723,16.2491857158707,17.7619620762379,10.3299497189574,7.84686260843682,0.714067278,84.0352237954222
358839.6627,524340.3015,29.2728720437244,20.3369027565085,16.2548939945128,17.6038713143028,10.4548368485476,7.85475683641311,0.542915392,84.413790170097
358839.3883,524340.1928,29.5753040399293,20.3614755674352,16.3131118549178,17.7433631630691,10.4815983763169,8.00474716796271,0.68756371,84.7089359815078
358839.1751,524339.9536,29.378723285329,20.2587086278825,16.3269734398452,17.7619620762379,10.5529624503684,8.09947790367825,0.775840979,85.0293589519339
358839.0363,524339.8417,29.2974264054377,20.2322605914109,16.3267057289243,17.6224702274717,10.3745522652396,8.03632407986789,0.659327217,85.2076481832639
358838.9161,524339.6388,29.0058881603598,20.2181936307839,16.346283997462,17.7340637064847,10.463757357804,7.97317025605753,0.61529052,85.4434795849358
358838.53,524339.7962,28.7829664834473,20.1724611750698,16.3297466021355,17.8642560986665,10.3031881911881,8.012641395939,0.639959225,85.8604303853496
358838.3311,524339.7146,28.733466830386,20.2035014703254,16.3368130858283,17.5387751182119,10.2585856449059,8.06000676379677,0.609989806,86.075418222244
358838.0893,524339.637,28.8341154293705,20.3048564297829,16.3239510398037,17.6131707708872,10.2318241171366,7.98106448403382,0.454841998,86.3293650670808
358837.8437,524339.4946,29.1760834200262,20.4359831502256,16.3608317027532,17.6317696840561,10.1336985153158,7.98895871201012,0.578185525,86.6132613861595
358837.656,524339.335,29.6200589491107,20.6079491299905,16.4544222366092,17.5480745747963,9.97312934869985,7.96527602808124,0.668195719,86.8596420875302
358837.4329,524339.1942,29.7448123901295,20.6872962175368,16.4902234529669,17.6503685972249,9.94636782093053,7.84686260843682,0.606422018,87.1234568899639
358837.142,524339.0392,29.6647642579991,20.7417356689512,16.5755331679969,17.6038713143028,9.83040120059681,7.73634341676869,0.6382263,87.4530745624594
358836.8899,524338.78,29.4279986360509,20.8443040112406,16.6966635969927,17.4457805523677,9.84824221910969,7.7284491887924,0.639959225,87.8146531154416
358836.6828,524338.6186,28.7997411514583,20.6506418744598,16.41687194659,17.5201762050431,9.83040120059681,7.66529536498204,0.572884811,88.0772180978636
358836.4684,524338.4852,28.6036214386758,20.5045683840321,16.2478020650635,17.5945718577184,9.80363967282749,7.52319926140874,0.694699286,88.3297313054628
358836.1932,524338.1687,29.0062721202622,20.5336043740785,16.1961243368498,17.8642560986665,9.81256018208393,7.63371845307686,0.581753313,88.7491443357693
358835.9181,524337.8596,28.9387658645115,20.3975364441661,16.1112059048551,17.8363577289133,9.84824221910969,7.53109348938503,0.655861366,89.1629351283536
358835.6232,524337.6286,28.5707929432377,20.0855104437398,16.020787695721,17.8270582723289,9.91960629316121,7.52319926140874,0.54648318,89.5375375976213
358835.3821,524337.3953,28.3996820743161,19.9282562832507,15.9724846986565,17.8270582723289,9.99097036721273,7.54688194533762,0.567584098,89.8730343934777
358835.1238,524337.1621,27.9979156923602,19.738395926024,15.8645588788499,17.7154647933158,10.1693805523415,7.4363627536695,0.676962283,90.2210302698916
358834.7884,524337.0983,27.46136349708,19.5650117958138,15.6869125527401,17.5108767484587,10.0890959690336,7.5784588572428,0.565851172,90.5624443879187
358834.5164,524336.9042,26.3203396263577,19.2438550495398,15.5672211911738,17.3713848996924,10.178301061598,7.57056462926651,0.493577982,90.8965982596374
358834.1568,524336.8908,25.6349131044744,18.9797850138285,15.4125044280183,17.1295990284975,9.97312934869985,7.49951657747986,0.504179409,91.256447839346
358833.8666,524336.8211,24.9944024048689,18.7450670795783,15.4085219474546,16.8692142441338,9.77687814505817,7.49951657747986,0.758205912,91.5549007334659
358833.634,524336.6953,24.5581029794138,18.6485945990027,15.3889008376065,16.9901071797313,10.0712549505207,7.69687227688722,0.6382263,91.8193405186249
358833.3404,524336.6089,23.4016327500196,18.476229610556,15.3114769840693,16.739021851952,9.93744731167409,7.71266073283981,0.618756371,92.1253894036495
358833.0259,524336.4708,23.0695576882975,18.4523549028722,15.2225415970134,16.5437332636792,9.87500374687901,7.79160301260275,0.50764526,92.4688742795633
358832.7284,524336.3103,22.435389986834,18.3285400570214,15.0911918460151,16.4600381544194,9.79471916357105,7.74423764474499,0.68756371,92.8069075619351
358832.4538,524336.1811,22.3046092875505,18.3062239701716,15.0383844942644,16.4228403280818,9.97312934869985,8.00474716796271,0.645259939,93.1103837553898
358832.1909,524336.0351,22.7976091294112,18.3219857168743,15.0276337516375,16.1996533700557,9.88392425613545,7.96527602808124,0.673496432,93.4111035752146
358831.9079,524335.8077,24.2522143107152,18.4276736340519,15.0732026166768,15.7718783671725,9.64307050621157,7.82317992450793,0.680530071,93.7741459418688
358831.672,524335.5558,26.5594523872343,18.821133211347,15.2525923929007,15.1209164062633,9.66983203398089,7.91001643224717,0.617023445,94.1192581265309
358831.5323,524335.3512,28.1939642833779,18.9023863516482,15.2365005941488,14.8512321653152,9.72335508951953,7.91791066022347,0.938430173,94.3670024503307
358831.3275,524335.0804,28.8742965071146,18.9069256961384,15.1700141479008,14.8884299916528,9.72335508951953,8.1705259554649,0.684097859,94.7065251742144
358831.0113,524334.8793,28.1057458031447,18.6334755209019,14.9731066047455,15.381301190627,9.83932170985325,8.35998742689597,0.587054027,95.0812566113525
358830.6616,524334.658,26.1142984453337,18.327317140688,14.8930292144215,15.5951886920686,9.90176527464833,8.3126220590382,0.639959225,95.4950968945581
358830.3437,524334.5033,22.3636674036316,17.7124169360968,14.730947498565,15.5951886920686,10.0444934227514,8.42314125070632,0.645259939,95.848639678391
358830.0168,524334.2967,21.4384908624167,17.5532853398459,14.6861341710913,15.5486914091465,10.0088113857256,8.64417963404257,0.629357798,96.2353529701752
358829.7144,524334.0694,20.898270528484,17.4423371648333,14.6864029610959,15.3627022774581,9.99097036721273,8.78627573761587,0.646992864,96.613653181583
358829.3531,524333.8798,20.912710218757,17.4329039134299,14.7621605807983,15.3255044511205,10.1872215708544,8.6047084941611,0.587054027,97.0216799576753
358829.0189,524333.7104,21.7927418966967,17.4774811267072,14.8175071099079,14.8884299916528,10.0801754597771,8.63628540606627,0.551783894,97.3963611554864
358828.7092,524333.5092,22.1794743885188,17.2913995921571,14.7068443580268,14.7768365126398,10.1693805523415,8.73101614178181,0.654026504,97.765678810128
358828.3361,524333.3179,21.2815349012602,17.1006939312513,14.6132203865915,14.6931414033801,9.91068578390477,8.56523735427963,0.659327217,98.1849630811853
358828.0878,524333.118,19.811358470528,16.9229161023524,14.5648726377516,14.9070289048217,9.91068578390477,8.47840084654039,0.579918451,98.503730865035
358827.8052,524332.9443,18.1212168224174,16.7407545904413,14.5565349947295,14.8605316218996,9.71443458026309,8.43103547868262,0.55351682,98.8354452753368
358827.5053,524332.8729,18.2078385678768,16.7261364962145,14.5294455438121,14.9721251009126,9.73227559877597,8.48629507451668,0.549949032,99.143727564793
358827.2453,524332.8011,19.4310842624461,16.7312435138314,14.2932760911987,14.9256278179905,9.74119610803241,8.53366044237445,0.609989806,99.4134593574928
358827.0482,524332.9104,20.0672986142862,16.7355300669752,14.2022255099328,15.0465207535879,9.75011661728885,8.48629507451668,0.562283384,99.6388365968019
358826.764,524332.7924,20.1626471277698,16.889564992808,14.1547696022751,15.2418093418607,9.78579865431461,8.4468239346352,0.477675841,99.9465599140869
358826.4555,524332.6061,19.83443878303,16.9974904564456,14.437967719835,15.3441033642893,9.66091152472445,8.39156433880114,0.532313965,100.306948509978
358826.2234,524332.4116,19.7382986315371,16.9437400124283,14.4196971837421,15.1116169496789,9.65199101546801,8.18631441141748,0.535881753,100.609769678289
358826.0174,524332.2558,20.2182006496629,16.9390490545836,14.4288067562634,14.7210397731333,9.54494490439073,8.13105481558342,0.460040775,100.868051772106
358825.8685,524332.213,20.721550494258,16.9500523494911,14.4562710535773,14.6745424902112,9.53602439513429,8.20210286737008,0.555249745,101.022980949517
358825.6161,524332.0384,20.9597377171775,16.9546157402044,14.4545669285696,14.8233337955619,9.46466032108277,7.89422797629459,0.59235474,101.32988634212
358825.3465,524331.9874,21.597311441951,17.0316129788888,14.5525071798883,14.8233337955619,9.61630897844225,8.40735279475373,0.435474006,101.60426775548
358825.2373,524331.9361,21.6218589763913,17.0396743105102,14.5613137463384,15.0465207535879,9.75903712654529,8.3126220590382,0.551783894,101.724917372116
358825.1523,524331.9391,21.6446410848156,17.0463686481515,14.5686665801952,15.2139109721075,9.74119610803241,8.1626317274886,0.574719674,101.809970296776
358824.9893,524331.7659,21.981943701955,17.1552743566091,14.5909993123869,15.4184990169647,9.79471916357105,8.33630474296708,0.470642202,102.047808981574
358824.742,524331.6847,22.4067928882558,17.3400915474889,14.6744231003634,15.3720017340426,9.4914218488521,8.06000676379677,0.518246687,102.308098685552
358824.5414,524331.5251,22.2445273876896,17.5173090697066,14.7855654209658,15.2325098852763,9.62522948769869,8.20999709534637,0.490010194,102.564443219374
358824.2438,524331.4667,22.4514951344826,17.8258136836924,14.9685751798244,15.0465207535879,9.54494490439073,8.1626317274886,0.435474006,102.867719199287
358824.0289,524331.3985,22.4408278194408,17.871471348014,14.9990169033722,14.9628256443282,9.4914218488521,8.05211253582048,0.419571865,103.093181502136
358823.8263,524331.4916,22.4197769660339,17.9067092729005,15.0211456343533,14.9070289048217,9.52710388587785,8.09158367570195,0.393170234,103.316148696972
358823.5854,524331.4003,22.4783514477837,18.1080925290286,15.1291884725246,14.8419327087308,9.40221675628769,8.05211253582048,0.465341488,103.573769542423
358823.5104,524331.3175,22.3498007552877,18.228481286251,15.2263612689731,14.8791305350684,9.43789879331345,8.11526635963083,0.414271152,103.685487222263
358823.2677,524331.3832,22.4068365027315,18.2717698535512,15.2687381501929,14.9628256443282,9.43789879331345,8.11526635963083,0.523547401,103.936922661304
358822.9788,524331.3357,22.8561084580669,18.4628196784969,15.4276944261046,15.0093229272503,9.29517064521042,7.95738180010494,0.470642202,104.229701519871
358822.6586,524331.2797,22.8122877368399,18.447867374979,15.3919233080066,15.0465207535879,9.17028351562025,7.91791066022347,0.433639144,104.554761575836
358822.4206,524331.0381,22.9280604319989,18.4572493869506,15.3699335416657,15.0651196667568,9.41113726554414,8.07579521974936,0.42833843,104.893899541835
358822.2704,524330.7301,23.4071892273928,18.5594674517315,15.4730118826677,15.1395153194321,9.25948860818466,8.04421830784418,0.379102956,105.236571454874
358821.971,524330.5993,23.8030787684626,18.6179144496502,15.5450689218832,15.1116169496789,9.25056809892821,7.73634341676869,0.398470948,105.563296109571
358821.8063,524330.4817,23.8757422447473,18.6164880492687,15.5784131623946,15.2604082550296,9.56278592290361,8.00474716796271,0.500611621,105.765671626882
358821.5462,524330.1781,23.5074809251017,18.5794126296587,15.6568620997593,15.6137876052374,9.68767305249377,8.04421830784418,0.370234455,106.165452779512
358821.2418,524329.9661,23.4412294412666,18.553579559661,15.7055181361691,15.9764664120297,9.90176527464833,8.18631441141748,0.363200815,106.536402048285
358820.9329,524329.733,23.0793385706393,18.4852460630709,15.6847228498713,16.115958260796,10.0534139320078,8.1705259554649,0.442507645,106.923383727413
358820.6213,524329.4376,23.6025943310429,18.5733435063784,15.7979045431937,16.0694609778739,10.178301061598,8.24946823522784,0.456574924,107.352750377312
358820.3026,524329.1979,24.1084532989479,18.6269495543182,15.8570467420302,15.8462740198479,10.1336985153158,8.26525669118043,0.317431193,107.751530742881
358819.9021,524329.1904,24.5531689358476,18.6762589825977,15.8693322827805,15.5858892354842,10.321029209701,8.3126220590382,0.549949032,108.152100961434
358819.5175,524329.2718,24.8547260015256,18.6974873202431,15.8162341756373,15.7718783671725,10.3299497189574,8.4626123905878,0.629357798,108.54522068874
358819.2942,524329.0969,24.4911810304424,18.6489731148937,15.8560297040948,15.9299691291076,10.3745522652396,8.40735279475373,0.534148828,108.828862892933
358819.0081,524329.1351,24.2449176475922,18.6261649487748,15.8528903218694,16.004364781783,10.2764266634188,8.43103547868262,0.456574924,109.117501854287
358818.6878,524329.3049,24.0773155271592,18.6058768067856,15.8559230446613,16.115958260796,10.3031881911881,8.53366044237445,0.558817533,109.4800265155
358818.5427,524328.9746,23.8541506208476,18.562467640014,15.8832603636158,16.0787604344583,10.2496651356495,8.57313158225592,0.421304791,109.840792506174
358818.1668,524328.948,23.2973700192999,18.5758697288001,15.8022257370185,15.9671669554453,10.2585856449059,8.71522768582922,0.505912334,110.217632485459
358817.9021,524328.7223,22.9656677645664,18.6962302499622,15.8789366685975,16.004364781783,10.3567112467268,8.77048728166328,0.470642202,110.565492486002
358817.5217,524328.7981,22.9284497631289,18.7844286751668,15.9234779225656,16.1903539134713,10.463757357804,8.896794929284,0.521814475,110.953371075275
358817.2402,524328.6204,22.8972926984496,18.8490914530041,15.9533145793344,16.3763430451597,10.4102343022654,8.73891036975811,0.555249745,111.286266764629
358816.9167,524328.4453,23.1389735968717,19.0925693803989,16.0262250482536,16.627428372939,10.401313793009,8.91258338523659,0.565851172,111.654114912642
358816.6472,524328.1573,23.5241931567663,19.2998632808749,16.1171275033947,16.627428372939,10.2853471726752,8.83364110547364,0.401936799,112.048543930377
358816.3479,524328.0432,23.650793698588,19.3298434915662,16.12940753868,16.850615330965,10.463757357804,8.7468045977344,0.535881753,112.368855185267
358816.0402,524327.819,24.0720580352759,19.4755517350419,16.1812864614606,16.8878131573027,10.3477907374703,8.68365077392404,0.465341488,112.749571523209
358815.7792,524327.6433,24.4262433385576,19.5201028364394,16.1245445192329,17.0552033758222,10.4994393948298,8.7546988257107,0.392762487,113.064200654102
358815.6592,524327.4719,24.4179981625342,19.5111264051131,16.1066042836021,16.9994066363157,10.4459163392912,8.7546988257107,0.93312946,113.273432487235
358815.418,524327.3483,24.7025943400358,19.5810610793506,16.0709970789326,16.9436098968092,10.3923932837525,8.68365077392404,0.45127421,113.544457209368
358815.0862,524327.2045,24.827159346466,19.620804160632,16.0699228063865,16.9901071797313,10.463757357804,8.61260272213739,0.45127421,113.906078115815
358814.7051,524327.08,25.3108620494867,19.7931286767191,16.1601522189603,16.9436098968092,10.5797239781378,8.58102581023221,0.535881753,114.306998881063
358814.4596,524327.0755,25.782374027762,20.0425297082532,16.2756125057812,17.1760963114196,10.5618829596249,8.69943922987663,0.401936799,114.55254011998
358814.2079,524326.9732,25.8706969236834,20.0823379028524,16.3026922349918,17.473678922121,10.5262009225991,8.57313158225592,0.437206932,114.824235132847
358813.9236,524326.8534,26.6154444765451,20.3562009805929,16.4400628498448,17.8921544684198,10.6689290707022,8.53366044237445,0.45127421,115.132745310955
358813.6002,524326.7973,26.6997016167469,20.3978930051177,16.4674556144333,17.8270582723289,10.62432652442,8.66786231797146,0.465035678,115.460975062808
358813.2809,524326.7201,27.2745224393485,20.7461737786921,16.7634295810142,17.985149034264,10.7135316169844,8.77048728166328,0.341692151,115.789475184534
358812.9611,524326.5973,27.9455839692255,20.941076604514,16.8577406007478,17.8456571854977,10.6689290707022,8.64417963404257,0.414271152,116.132041791198
358812.6398,524326.5357,28.8229758754831,21.2043694455951,17.0785015218972,18.031646317186,10.9008623113696,8.72312191380552,0.42803262,116.459193514422
358812.3374,524326.4271,29.4541235484253,21.345052448465,17.1667459478554,18.1804376225367,10.8830212928567,8.65207386201886,0.433639144,116.780502898038
358812.0569,524326.2439,29.8673882070251,21.4931284035599,17.2461826840553,18.3664267542251,10.9187033298825,8.68365077392404,0.449133537,117.115529001477
358811.8151,524326.1715,29.8917780755236,21.5051890810144,17.2540837546164,18.4687207766537,10.9633058761647,8.73101614178181,0.396330275,117.367935419781
358811.5107,524326.0852,29.9191691809348,21.5207424587503,17.2640539503709,18.5896137122511,10.9722263854211,8.72312191380552,0.46146789,117.684332401479
358811.229,524325.9977,30.0174278746296,21.6145042362138,17.3282506481923,18.7570039307706,10.8562597650874,8.53366044237445,0.412130479,117.979308909018
358810.8558,524325.9176,30.3342746423504,21.825004050332,17.4356016633831,18.7849023005239,10.8562597650874,8.62839117808998,0.424464832,118.361008070616
358810.5399,524325.7424,30.6181637479892,22.0601936047508,17.5036568313307,18.7756028439395,10.8294982373181,8.51787198642186,0.505504587,118.722239090945
358810.2455,524325.5682,30.7590038644951,22.3277106965403,17.7070453177958,18.6826082780953,10.8919418021132,8.52576621439815,0.50733945,119.064316567515
358810.0066,524325.4613,30.8011797241151,22.3532665075836,17.7229296188682,18.6454104517576,11.0168289317033,8.58892003820851,0.387461774,119.326043180608
358809.7465,524325.3769,31.1635775510721,22.5056671623453,17.7315763671747,18.7012071912641,11.0614314779855,8.4626123905878,0.510805301,119.599494035418
358809.5579,524325.235,31.7357024603847,22.8114781943565,17.8593955554831,18.7384050176018,11.0168289317033,8.43103547868262,0.54077472,119.835514309994
358809.3611,524325.1444,32.1600464635585,22.9996843622652,17.9760834654989,18.8592979531992,11.1238750427806,8.39156433880114,0.547808359,120.052167489091
358809.1206,524325.0932,32.1880671055494,23.0107013551443,17.9811914962783,19.1196827375629,11.0881930057548,8.34419897094338,0.553109072,120.298057078089
358808.8991,524325.0062,32.5639568983235,23.1957212436596,18.0931463874978,19.1847789336538,10.990067403934,8.3126220590382,0.560244648,120.536030290928
358808.7346,524324.9076,32.5807100857616,23.2028054249103,18.0954495685226,19.3521691521734,10.9365443483954,8.47050661856409,0.54077472,120.727817177778
358808.5907,524324.831,32.8389872124367,23.3053005949772,18.1131698047007,19.3986664350955,10.9722263854211,8.38367011082485,0.630784913,120.89083487624
358808.3741,524324.8051,32.8632385665466,23.321150850118,18.1281011182237,19.4916610009396,10.7938162002923,8.43892970665891,0.479102956,121.108977879781
358808.0831,524324.761,33.1950895612892,23.4753615413478,18.3308810618578,19.5474577404461,10.8651802743438,8.50997775844556,0.549643221,121.403300508898
358807.7628,524324.6994,33.1155453876092,23.4634592303222,18.2581595046431,19.5474577404461,10.9276238391389,8.35209319891967,0.581345566,121.729470173303
358807.5321,524324.6681,33.1099069147662,23.4602926343071,18.2503388950279,19.6218533931215,10.9722263854211,8.39156433880114,0.565443425,121.962283789762
358807.2797,524324.6092,33.3577287419553,23.5969271676228,18.3835029192249,19.7520457853033,11.0792724964984,8.33630474296708,0.364627931,122.221465135553
358806.966,524324.5598,33.6507012159103,23.697941537696,18.5320708324406,20.0868262223424,11.2755237001401,8.4626123905878,0.620183486,122.539030955486
358806.6422,524324.4626,33.7118589165391,23.7252110402348,18.5648452541477,19.789243611641,11.213080135345,8.35209319891967,0.567278287,122.877105326036
358806.2875,524324.4012,34.0442930301353,23.843878032443,18.7245362452635,19.7520457853033,11.1149545335242,8.32051628701449,0.569011213,123.237080394643
358805.9225,524324.3945,34.6476214660021,24.1996810283221,19.2113008503276,19.6497517628747,11.3825698112174,8.55734312630333,0.554943935,123.602141882604
358805.614,524324.3295,34.6471524076853,24.2053737624592,19.2197792003657,19.5939550233682,11.3647287927045,8.55734312630333,0.558409786,123.917415176745
358805.3086,524324.2443,34.7364625825353,24.2975637243024,19.3493746365368,19.6032544799526,11.436092866756,8.63628540606627,0.616615698,124.234477000373
358805.0307,524324.1078,34.7149853032578,24.3230890756938,19.4364261644278,19.8543398077319,11.4182518482431,8.4626123905878,0.532008155,124.544090727457
358804.734,524324.0326,34.7218688120894,24.3311022127695,19.4534466490157,19.7985430682254,11.355808283448,8.61260272213739,0.586646279,124.850172301548
358804.4386,524323.9896,34.7844038526883,24.44269202246,19.5804566073314,19.8729387209008,11.4093313389867,8.55734312630333,0.706625892,125.148685550847
358804.1066,524323.9381,34.6840842863495,24.4556138956225,19.5568320004637,19.6962490457968,11.4450133760124,8.69943922987663,0.660754332,125.484656159667
358803.7837,524323.9411,34.078877032555,24.2288294482656,19.235198833613,19.6311528497059,11.4628543945253,8.68365077392404,0.840876656,125.807570095539
358803.4063,524323.8711,33.8870871069098,24.2168440347286,19.1281241885057,19.4265648048487,11.3825698112174,8.78627573761587,0.734862385,126.191406988049
358803.0684,524323.764,33.7294274216292,24.2373330143069,19.0973045741297,19.389366978511,11.4806954130382,8.84153533344993,0.660754332,126.545873939956
358802.7231,524323.6636,34.0118732271731,24.3669315256135,19.2583008453551,19.166180020485,11.4093313389867,8.73101614178181,0.655453619,126.90547406508
358802.4008,524323.622,34.648375406115,24.6189996982425,19.5775052184239,19.0731854546408,11.4182518482431,8.84942956142623,0.628950051,127.230447679393
358802.1685,524323.6464,34.6620332745864,24.6241630836744,19.5872894824962,19.0359876283032,11.4896159222946,8.92047761321288,0.669520897,127.464025610688
358802.0262,524323.631,34.6936226907269,24.6225034201311,19.6301753190178,19.0824849112253,11.5877415241155,9.09415062869136,0.810805301,127.607156494844
358801.7631,524323.5689,34.6928441445014,24.6169604870076,19.6298269034207,19.342869695589,12.2300181905792,9.7730542346527,0.653720693,127.877485960558
358801.4481,524323.6274,34.6460471500562,24.5298295017159,19.5474468191196,19.6497517628747,11.9802439313988,9.41781397571944,0.699592253,128.197872055772
358801.0211,524323.5456,34.5293865415648,24.5115793199061,19.5240791565312,20.0682273091735,12.408428375708,9.68621772691345,0.7490316,128.632636635722
358800.607,524323.5827,34.0344432889366,24.229212904007,19.1130584673633,20.0217300262515,12.693884671914,10.0177753019178,0.706625892,129.048395243571
358800.2497,524323.5915,33.8915372854139,24.2360798052043,18.9786544322065,19.9938316564982,13.0863870791974,10.1519771775148,0.706625892,129.405803595491
358799.9368,524323.6278,33.8646266994781,24.2489586955584,18.8972050825353,19.9473343735761,13.0507050421716,10.3414386489459,0.703058104,129.720802166882
358799.6132,524323.5617,33.9442953655298,24.27722961848,18.8375108317529,19.8636392643163,12.9882614773765,10.4598520685903,0.844342508,130.051084122201
358799.2415,524323.5206,34.1511776314826,24.3910243035228,18.7906401937697,19.6683506760436,12.8009307829913,10.530900120377,0.844342508,130.425049494938
358798.9474,524323.4977,34.3353717025895,24.4722217878447,18.7789959121272,19.7985430682254,12.6760436534012,10.5703712602585,0.832008155,130.720039698172
358798.6261,524323.554,34.6305795873033,24.5954515820665,18.8111761453697,19.8357408945631,12.4797924497595,10.5072174364481,0.73312946,131.046235007784
358798.3231,524323.5056,34.7490337121033,24.7808294258111,19.0417258377589,20.12402404868,12.1764951350405,10.4124867007326,0.734862385,131.353076269687
358797.9279,524323.3712,35.1246916273777,25.055984783404,19.3992437745634,21.1748626427193,12.3459848109129,10.5072174364481,0.865545362,131.770504586851
358797.6666,524323.1666,35.5567728702288,25.4290372935285,19.8225418749851,20.9330767715244,12.2121771720663,10.2861790531118,0.759633028,132.102376324168
358797.6323,524323.178,35.5575204540549,25.4292689118561,19.8233252152851,20.9330767715244,12.1229720795019,10.2151310013252,0.770234455,132.138521171643
358797.5903,524323.1762,35.5583605982876,25.4295230319676,19.8242151895602,21.035370793953,12.2300181905792,10.2782848251356,0.791335372,132.180559725391
358797.5329,524323.1466,35.5594488979364,25.4298399942163,19.8253878901242,20.7284887266672,12.105131060989,10.0888233537045,0.708358818,132.245142385599
